,Rx,Tx,MPP Start Time (s),MPP Stop Time (s),Voltages (mV),Frequency (MHz),Run Exp Num,NumMPPs,Laser dist,Tape dist
24,Tag1,Tag2,1756676761.164108,1756676762.4684067,"[333.68 489.47 490.16 490.23 489.85 490.54 490.08 490.16 490.16 490.54
 495.88 495.42 496.26 496.19 495.35 496.87 496.34 495.96 495.88 496.41
 485.35 485.43 485.58 485.28 484.89 484.74 484.36 484.89 484.97 485.35
 472.46 472.76 472.38 472.84 472.53 472.15 472.76 472.38 472.84 472.53
 476.88 477.49 477.65 476.96 477.57 477.42 476.88 476.81 477.11 476.88
 485.81 486.34 485.66 485.81 485.73 486.19 486.34 486.27 486.65 490.39
 490.84 490.31 490.23 490.16 490.01 490.23 489.7  490.01 490.23 495.96
 496.41 496.57 496.57 495.96 496.03 496.19 495.96 496.26 496.49 485.28
 486.19 484.97 485.58 484.89 485.43 484.82 484.51 485.43 485.05 471.77
 473.45 472.69 472.15 472.92 472.15 472.84 472.61 472.99 472.69 476.88
 477.04 477.04 476.88 477.65 477.49 476.96 476.81 476.65 476.58 485.89
 486.04 486.27 486.57 486.5  486.5  486.11 486.19 486.11 489.62 490.23
 490.01 490.39 490.31 490.31 490.54 490.46 490.31 489.7  495.96 496.41
 496.49 495.8  496.03 496.11 495.88 496.8  495.42 496.34 484.82 485.35
 485.35 485.35 485.28 485.58 485.73 484.74 484.82 485.12 472.38 472.08
 472.15 472.38 472.53 473.3  472.53 473.22 472.46 472.92 477.65 477.57
 477.34 476.73 476.81 477.34 477.57 477.42 477.19 484.66 486.34 486.19
 486.34 485.81 485.43 485.73 485.12 485.96 485.5  489.62 490.01 490.16
 490.46 489.7  490.39 489.78 490.23 489.7  490.01 496.57 495.57 496.26
 495.42 495.42 496.11 496.49 496.19 495.57 495.96 484.82 485.05 484.97
 485.35 485.43 485.35 484.66 485.2  484.66 484.82 472.46 472.53 472.3
 472.61 473.14 472.92 473.37 472.84 472.61 472.08 477.26 476.81 476.81
 477.87 477.26 477.72 476.73 477.04 476.88 486.27 485.81 486.19 485.73
 485.73 485.66 485.81 485.5  485.81 485.96 489.78 490.16 490.46 491.
 490.08 489.93 490.54 489.78 490.23 489.7  497.02 495.96 496.41 495.35
 495.88 496.26 496.19 496.41 496.41 496.8  486.11 485.12 485.28 485.2
 484.97 485.66 485.05 485.12 485.28 485.12 472.46 472.76 472.38 472.15
 472.99 472.76 473.3  471.62 472.46 472.99 477.11 476.12 477.72 476.88
 477.8  476.96 477.19 476.73 476.88 485.89 486.19 485.89 486.11 486.04
 485.73 485.96 485.96 485.5  485.81 485.2  485.5  486.27 485.2 ]",895,0,5,0.309,0.3
25,Tag2,Tag1,1756676763.7053366,1756676765.0094287,"[242.96 272.79 272.26 272.56 272.49 272.11 273.1  272.34 272.03 272.18
 276.99 277.83 278.06 277.9  277.14 277.68 278.13 277.6  276.76 277.83
 286.76 286.98 286.91 286.68 286.76 286.91 287.37 286.83 286.68 289.58
 290.04 290.19 290.11 290.88 289.88 289.88 289.73 289.43 290.11 285.99
 285.92 286.3  286.14 286.45 286.22 286.53 286.22 285.99 286.37 283.4
 283.47 283.4  283.63 283.7  283.55 283.63 283.02 283.09 283.55 273.02
 272.34 272.79 272.72 272.79 272.79 272.03 272.95 272.26 272.49 277.22
 277.6  278.13 277.14 277.75 277.6  278.52 277.83 278.06 278.21 287.14
 286.45 287.44 286.53 287.21 286.68 286.83 286.68 286.68 289.5  290.57
 290.42 289.96 290.42 290.65 289.96 290.88 290.57 291.03 286.37 286.6
 285.99 286.6  286.6  286.53 286.68 286.6  286.53 286.45 283.7  284.01
 284.16 284.16 283.55 284.31 283.86 283.7  284.08 284.16 272.41 272.72
 272.56 272.95 272.34 272.41 272.95 271.88 273.1  272.34 278.13 277.68
 277.83 277.52 277.9  277.83 278.13 277.07 277.52 277.98 286.91 287.52
 287.44 287.06 287.06 286.83 286.98 286.68 286.68 289.88 290.11 290.11
 289.81 289.96 289.65 289.88 289.96 290.42 290.42 285.99 286.37 285.99
 286.83 285.53 285.76 286.22 285.99 286.22 285.69 283.93 283.93 283.63
 283.7  283.86 283.86 284.08 283.93 283.78 283.4  272.72 272.64 272.41
 272.26 272.41 272.34 272.26 272.41 273.17 272.72 277.83 277.75 277.45
 277.98 277.29 277.68 277.37 277.14 277.9  286.83 286.76 286.53 286.91
 287.14 287.14 286.53 286.83 286.76 287.29 289.58 289.58 289.96 290.34
 290.42 290.49 290.26 290.26 289.88 290.19 286.45 286.22 286.6  286.3
 285.84 286.68 285.69 286.45 286.45 285.84 283.47 283.4  284.01 284.24
 283.7  283.63 283.32 283.63 283.78 283.63 272.95 272.56 273.1  271.88
 272.34 272.03 272.72 272.49 272.41 273.33 277.52 277.29 277.83 277.45
 277.14 277.9  277.75 277.75 277.6  286.91 286.83 286.3  287.37 287.06
 286.83 286.37 286.45 287.06 286.6  290.34 289.27 289.96 290.49 289.12
 289.73 290.65 290.19 290.42 290.42 286.68 286.45 286.45 285.76 286.07
 286.45 286.53 286.53 286.53 286.45 283.7  283.55 284.62 283.78 283.63
 284.47 284.77 284.01 284.01 283.93 284.16 283.32 282.71]",895,0,5,0.309,0.3
26,Tag1,Tag2,1756676766.2465289,1756676767.546795,"[486.72 283.93 284.39 285.08 284.85 284.62 285.   285.   284.39 286.68
 286.37 285.46 285.69 285.69 285.69 286.14 285.61 285.61 285.69 269.36
 268.52 268.29 269.21 268.9  269.21 268.9  268.75 268.52 268.22 272.18
 272.26 272.18 272.03 272.56 272.03 272.87 272.72 272.26 272.56 276.91
 276.68 276.3  276.53 276.61 276.3  276.84 277.14 276.84 277.14 282.64
 282.79 282.94 282.71 283.25 282.56 282.94 282.86 282.48 282.79 284.7
 284.7  284.7  284.7  284.77 285.   284.39 284.77 284.39 285.46 285.99
 286.3  285.92 285.61 285.92 285.84 285.76 285.99 285.92 269.13 269.51
 269.05 269.21 268.83 268.83 268.52 268.83 269.51 269.21 272.41 272.26
 271.8  272.56 272.72 271.88 272.49 272.03 271.95 272.34 276.99 276.53
 276.61 276.99 277.29 276.84 276.68 276.3  276.76 276.76 282.33 282.71
 282.56 282.56 282.86 282.56 282.18 283.09 282.33 284.24 285.23 284.7
 284.77 284.47 285.08 285.   284.77 284.85 284.54 285.92 286.07 286.07
 286.37 285.92 285.38 285.92 285.53 285.76 285.31 268.83 269.13 268.44
 269.05 268.98 268.98 269.44 268.37 269.13 268.44 272.26 272.64 271.95
 272.03 271.5  272.49 272.56 272.03 272.18 272.03 276.91 276.38 276.53
 276.76 277.22 276.68 276.84 276.53 276.61 276.   282.86 282.33 282.56
 282.86 283.25 282.79 282.86 283.17 282.79 285.15 284.54 284.54 285.38
 284.31 284.92 285.08 284.7  284.08 285.08 285.69 285.61 286.07 285.61
 285.76 285.53 285.69 286.07 285.92 285.53 269.36 269.13 269.13 268.29
 269.59 268.83 268.83 268.6  269.36 269.36 272.18 272.18 272.79 272.56
 272.56 272.11 272.49 272.18 271.73 272.56 277.14 277.29 276.84 276.23
 276.99 277.07 276.68 276.84 276.38 280.88 282.64 282.41 282.56 282.64
 282.48 283.09 282.64 282.71 282.25 284.54 284.92 284.62 284.54 284.7
 284.85 285.   285.08 284.92 285.15 285.53 285.84 285.76 285.76 286.22
 285.38 285.92 286.45 286.22 286.14 269.82 268.98 268.6  268.98 269.13
 269.13 269.05 269.36 269.05 268.83 272.34 272.41 272.03 272.49 272.72
 272.41 271.95 272.41 272.64 272.26 276.46 276.99 276.46 276.68 276.61
 276.91 277.14 276.53 277.07 282.41 283.09 282.25 282.18 282.86 282.41
 282.18 282.48 282.86 283.55 282.71 282.79 282.48 282.41]",905,0,5,0.309,0.3
27,Tag2,Tag1,1756676768.7836688,1756676770.0845785,"[283.32 245.86 246.7  246.09 246.01 246.09 246.17 245.71 246.7  245.48
 249.98 249.45 249.83 250.13 249.98 250.21 249.22 249.6  249.68 249.22
 265.47 264.55 264.78 264.48 264.78 265.09 265.55 265.47 264.86 258.22
 257.31 258.22 257.61 258.07 257.46 257.92 258.3  258.14 257.99 255.17
 255.63 255.17 255.7  255.02 255.55 255.86 254.79 254.86 255.25 254.33
 253.95 254.48 253.72 253.57 253.03 253.57 253.19 254.18 253.57 245.71
 246.09 245.63 246.17 246.09 246.32 246.4  245.17 246.32 246.09 250.29
 249.6  249.37 249.75 250.06 249.98 250.21 250.59 250.29 250.21 264.86
 265.55 265.09 265.62 265.62 265.24 265.32 265.32 264.93 258.07 257.69
 257.92 257.69 257.92 257.92 257.69 257.84 258.14 257.99 255.25 255.4
 255.4  255.32 255.4  255.09 255.4  255.17 255.32 255.25 253.57 254.1
 254.1  254.25 254.18 254.1  253.87 253.95 253.72 253.41 246.17 245.02
 245.94 244.87 245.33 244.72 245.1  245.25 245.78 245.25 249.45 249.07
 249.75 248.91 248.46 248.61 249.14 248.91 248.91 263.87 264.71 263.94
 264.17 264.4  263.79 264.48 263.71 264.25 263.79 256.54 256.77 256.69
 256.69 257.15 256.62 256.39 257.23 256.01 256.39 254.18 254.33 254.25
 254.41 254.33 254.71 254.48 254.56 255.02 254.18 253.11 252.73 252.73
 252.8  253.26 252.73 252.8  252.96 252.73 253.19 245.4  245.63 244.72
 244.72 245.02 245.48 244.56 244.95 244.72 244.79 248.68 247.84 248.91
 248.84 249.37 248.68 248.99 248.46 248.99 263.41 264.17 264.55 264.1
 265.09 264.32 264.1  263.94 264.17 264.63 256.47 257.   256.69 257.15
 257.   256.31 256.77 256.77 257.46 257.53 254.71 254.18 254.56 254.94
 255.25 254.48 254.25 255.09 254.56 254.48 253.19 252.96 253.03 253.26
 252.88 253.11 253.11 254.25 253.11 252.88 244.87 244.56 245.33 244.11
 244.87 244.72 244.95 244.79 244.72 245.17 248.46 248.38 248.61 248.23
 248.53 248.38 248.68 248.15 248.84 263.64 263.94 264.4  264.1  263.71
 263.87 264.63 264.4  264.17 264.55 255.93 256.92 256.69 256.69 257.08
 257.69 257.15 258.37 257.31 256.47 254.33 254.79 254.86 254.33 254.56
 254.48 254.18 254.25 255.09 254.48 252.8  252.8  252.65 252.12 253.41
 252.42 252.73 252.73 253.34 252.65 253.57 253.19 252.65]",905,0,5,0.309,0.3
28,Tag1,Tag2,1756676771.3292542,1756676772.6321075,"[282.86  93.19  92.97  93.04  93.12  93.12  92.97  93.27  93.27  93.04
  92.74  92.66  92.58  92.66  93.19  92.74  92.66  92.74  93.04  92.81
  88.01  87.93  87.78  87.93  88.01  87.62  87.85  87.7   87.78  87.62
  90.22  90.68  90.22  90.07  90.75  90.68  90.52  90.52  90.6   90.52
  91.74  91.82  91.29  91.82  91.44  91.52  91.44  91.74  91.52  91.67
  92.97  92.89  92.89  92.81  92.66  92.66  92.51  92.66  92.97  92.66
  92.74  92.97  93.27  93.19  92.74  92.89  93.04  93.35  92.89  92.58
  92.66  92.66  92.66  92.66  92.74  92.74  92.66  92.51  92.81  87.7
  87.55  87.7   87.85  87.7   87.7   87.55  87.7   87.7   87.85  90.3
  90.22  90.52  90.22  90.75  90.45  90.3   90.3   90.52  90.37  91.44
  91.52  91.36  91.52  91.44  91.67  91.52  91.74  91.29  91.59  92.74
  92.58  92.89  92.97  92.74  92.51  92.74  92.66  92.74  92.97  93.04
  93.04  93.04  93.27  92.74  92.81  93.04  93.19  93.19  92.51  92.74
  92.58  92.74  92.89  92.58  92.89  92.66  92.89  92.66  87.62  87.7
  87.85  87.55  87.85  87.47  87.78  87.85  87.62  87.93  90.52  90.3
  90.37  90.3   90.3   90.14  89.99  90.45  89.99  90.14  91.82  91.52
  91.67  91.21  91.59  91.44  91.21  91.36  91.44  91.59  92.81  92.43
  92.74  92.58  92.74  92.74  92.81  92.97  93.04  93.12  92.97  93.12
  93.04  93.04  92.66  92.89  93.12  92.89  92.97  92.74  92.51  92.66
  92.74  92.74  92.51  92.74  92.58  92.74  92.66  87.85  87.55  87.7
  87.93  87.93  87.78  87.7   87.62  87.62  87.78  90.3   90.07  90.45
  90.37  90.6   90.6   90.37  90.45  90.37  90.3   91.44  91.44  91.36
  91.21  91.36  91.52  91.21  91.44  91.52  91.36  92.97  93.04  92.97
  93.12  92.74  92.74  92.81  92.97  92.89  92.89  93.19  93.42  93.19
  93.12  93.5   93.27  93.88  93.19  93.42  92.89  92.89  92.89  93.04
  93.04  93.19  93.19  93.12  92.58  92.51  87.93  87.85  88.08  88.01
  88.31  87.78  88.39  87.93  87.93  88.16  90.37  90.3   90.22  90.37
  90.52  90.45  90.45  90.3   90.45  90.45  92.13  91.97  92.36  91.59
  91.59  91.82  91.67  91.59  91.9   93.04  92.97  92.66  93.58  93.12
  93.35  93.04  92.74  92.89  92.66  92.81  93.19  92.81  92.74]",915,0,5,0.309,0.3
29,Tag2,Tag1,1756676773.8390644,1756676775.1478567,"[252.04 199.86 200.24 199.93 200.54 199.24 200.31 200.08 200.47 199.93
 201.53 201.3  201.46 201.46 201.53 200.85 201.61 201.15 202.07 201.15
 207.33 207.71 207.48 207.71 206.72 207.33 207.41 207.33 207.41 203.67
 203.9  203.75 204.05 203.67 204.43 204.36 203.82 204.36 204.36 203.82
 204.05 203.52 204.05 203.06 203.44 203.75 202.91 203.44 202.91 203.67
 203.67 203.75 203.44 202.98 203.82 203.29 203.14 203.29 203.44 201.38
 200.08 200.16 200.54 200.16 200.08 199.93 199.55 200.24 199.93 201.38
 201.92 201.   201.46 200.69 201.08 201.69 201.23 201.38 206.95 207.26
 207.18 206.8  207.1  207.18 207.1  207.03 207.26 207.41 203.82 203.97
 203.9  204.36 204.28 204.2  203.82 204.28 203.9  204.2  203.14 203.52
 203.67 203.59 202.83 203.36 203.59 202.98 203.59 203.75 203.75 203.59
 203.36 203.36 203.44 203.36 203.29 203.14 203.36 203.36 200.08 200.39
 200.31 199.93 200.16 199.78 199.63 200.31 200.39 199.78 201.08 201.15
 201.38 201.15 201.53 201.38 201.38 201.53 201.76 206.95 207.87 206.72
 207.56 206.65 207.48 207.33 206.87 206.8  206.8  203.44 203.44 204.36
 203.9  203.52 204.28 203.59 203.97 204.51 203.59 202.68 202.83 203.52
 203.52 203.75 203.21 203.52 203.14 203.36 203.21 203.21 203.06 202.75
 203.06 202.98 203.06 204.05 203.06 204.13 203.59 200.01 200.08 199.86
 200.08 199.55 200.39 199.86 200.31 200.16 199.86 201.38 201.08 201.3
 201.23 201.69 201.38 201.38 201.61 200.92 207.1  207.1  207.03 208.25
 207.03 207.41 207.26 206.72 207.03 207.48 204.13 204.13 204.43 203.9
 203.97 204.05 204.36 203.9  204.36 204.51 203.75 203.06 203.44 203.29
 203.44 203.67 203.59 202.98 203.21 203.29 203.52 203.75 203.52 203.21
 203.36 203.59 203.59 203.52 204.51 203.36 200.24 200.16 199.86 200.62
 200.77 200.31 200.77 200.08 199.86 201.53 201.   201.76 201.53 201.76
 201.3  201.15 201.61 201.3  201.3  207.33 207.71 206.11 207.41 206.72
 206.57 206.95 207.03 207.26 206.87 204.2  203.75 203.75 204.2  203.44
 204.28 204.43 203.82 204.05 203.44 202.68 202.91 203.14 202.98 203.14
 203.21 203.36 203.52 203.59 203.97 203.21 203.97 203.14 203.75 202.68
 203.36 203.52 204.13 203.59 203.29 204.13 203.36 203.97]",915,0,5,0.309,0.3
30,Tag1,Tag2,1756676776.3798795,1756676777.6864183,"[92.81 28.73 28.95 28.88 28.95 28.8  28.95 28.88 28.88 28.88 28.95 29.11
 28.95 28.88 28.73 28.73 28.95 28.95 28.8  28.8  28.42 28.57 28.73 28.73
 28.57 28.5  28.65 28.88 28.5  28.57 28.8  28.57 28.57 28.57 28.5  28.65
 28.65 29.41 28.65 28.65 28.8  28.88 28.88 28.65 28.88 28.73 28.73 28.8
 28.88 28.8  28.95 28.8  28.88 28.95 28.8  28.73 29.41 28.73 28.88 29.03
 28.88 29.03 28.8  28.88 28.88 28.95 28.95 28.88 28.8  28.73 28.8  29.18
 28.73 28.8  28.8  28.73 29.49 28.95 28.88 28.8  28.65 28.5  28.8  28.65
 28.5  28.57 28.42 28.5  28.5  28.65 28.73 28.65 28.5  28.65 28.65 28.5
 28.73 28.57 28.65 28.95 28.65 28.73 28.88 28.88 29.03 28.57 28.8  28.65
 28.8  28.8  28.65 28.95 28.57 28.8  28.73 29.18 28.88 28.95 28.8  28.95
 29.11 28.88 29.03 28.95 28.88 28.88 28.95 28.65 28.73 28.65 28.95 28.95
 28.88 28.8  28.88 29.03 29.03 28.8  28.42 28.5  28.42 28.57 28.5  28.57
 28.65 28.57 28.42 28.57 28.5  28.8  28.65 28.57 28.5  28.65 28.73 28.65
 28.57 28.73 28.73 28.8  28.8  28.8  28.88 28.65 28.65 28.88 28.8  28.57
 28.95 28.65 28.88 28.8  28.73 28.73 28.95 28.8  28.8  29.03 28.73 28.88
 28.73 28.95 28.73 28.8  28.95 28.73 28.88 28.95 28.88 28.95 28.88 28.8
 28.8  28.88 29.11 29.11 28.95 28.57 28.88 28.57 28.42 28.8  28.57 28.65
 28.5  28.57 28.57 28.5  28.57 28.65 28.5  28.57 28.57 28.65 28.88 28.65
 28.88 28.88 29.03 28.8  28.88 28.8  28.65 28.65 28.73 28.65 28.57 28.73
 28.73 28.65 28.8  28.95 28.88 29.03 28.88 28.88 28.73 28.95 28.8  28.8
 28.8  28.95 28.88 28.88 28.88 28.8  28.73 28.65 28.88 28.8  28.65 28.95
 28.8  28.95 28.88 28.88 28.57 28.65 28.65 28.57 28.65 28.57 28.42 28.5
 28.5  28.57 28.57 28.5  28.65 28.57 28.8  28.73 28.8  28.73 28.73 28.8
 29.03 28.57 28.57 28.65 28.65 28.65 28.73 28.73 28.57 28.8  28.88 28.88
 28.73 28.8  28.8  28.73 28.88 28.57 28.65 28.8  28.88 29.11 28.8 ]",925,0,5,0.309,0.3
31,Tag2,Tag1,1756676778.9025595,1756676780.204992,"[203.82  80.45  80.76  81.29  80.68  80.68  81.06  80.91  80.91  80.91
  80.99  81.14  81.29  80.76  80.83  80.91  80.83  81.37  80.76  81.22
  82.28  82.28  81.83  81.67  81.98  81.9   81.98  82.21  81.45  80.99
  80.91  81.29  81.14  81.29  81.14  81.22  81.37  81.06  81.6   80.91
  81.29  81.22  81.37  80.83  81.22  81.14  80.99  81.37  81.06  81.14
  81.22  81.29  81.29  81.14  81.29  81.14  80.91  81.22  81.37  80.3
  80.68  80.45  80.91  80.68  80.91  80.68  80.53  80.53  80.22  80.76
  81.52  80.76  81.06  80.91  81.06  80.99  80.68  80.68  82.06  82.06
  82.13  81.83  82.82  81.98  82.44  82.59  82.13  82.06  80.99  81.45
  80.99  81.45  81.22  80.99  80.83  81.14  81.06  81.37  81.6   81.22
  81.22  81.45  81.37  81.6   81.06  81.22  81.75  80.83  80.83  81.52
  81.14  81.14  81.22  81.22  81.75  80.99  81.29  81.06  80.99  80.68
  80.45  81.52  81.29  81.14  80.83  80.83  80.38  80.83  80.76  80.61
  81.22  81.37  80.91  81.37  81.14  81.06  80.99  81.98  82.36  81.67
  81.9   81.67  81.6   81.75  81.29  81.6   81.37  80.68  81.14  80.68
  81.06  81.22  81.06  81.14  81.06  81.29  81.37  81.37  80.91  81.06
  81.98  80.91  81.6   81.14  80.91  81.37  80.91  81.52  81.75  81.14
  80.83  81.45  80.83  81.52  81.52  81.06  81.37  81.29  80.76  81.22
  80.91  80.83  80.53  80.83  80.76  80.76  80.91  80.91  81.37  81.45
  80.3   81.22  81.14  80.53  80.76  80.76  82.13  82.06  82.13  82.36
  81.9   81.83  82.21  82.06  81.83  82.21  81.6   81.52  81.6   81.06
  81.52  81.29  81.06  81.29  81.37  81.29  81.37  81.52  81.22  81.98
  81.06  81.29  81.22  80.91  81.29  81.14  81.22  81.37  81.37  80.99
  81.14  80.99  81.14  80.91  80.91  81.45  81.06  81.22  81.14  81.14
  80.76  81.29  80.53  80.53  80.83  80.99  80.76  80.83  81.29  80.91
  81.14  80.76  80.76  81.14  80.61  81.98  81.75  81.6   81.6   81.75
  82.06  82.06  82.13  82.21  81.67  81.14  81.14  81.45  80.91  81.14
  81.37  81.75  80.99  81.6   81.14  80.91  81.67  81.37  81.52  81.67
  81.06  81.52  81.14  81.14  80.68  81.22  81.75  80.83  81.22  81.29
  80.99  81.29  80.91  81.06  81.22  81.37  81.37  81.29]",925,0,5,0.309,0.3
32,Tag1,Tag2,1756676781.4134216,1756676782.7174964,"[28.8  30.94 31.09 30.94 31.01 31.01 30.94 31.24 31.01 31.01 31.09 31.62
 31.4  31.32 31.4  31.7  31.24 31.4  31.24 31.4  31.78 31.7  32.08 31.78
 31.55 31.85 32.01 31.7  31.78 31.85 30.94 30.79 30.94 31.01 30.79 31.09
 30.86 30.79 31.09 31.01 30.71 30.86 30.71 30.71 30.63 31.09 30.63 30.86
 30.71 30.86 30.94 31.24 31.01 31.01 30.86 30.94 31.01 30.71 30.79 30.94
 31.09 30.94 30.86 30.94 30.94 30.86 31.01 31.01 31.24 31.55 31.4  31.4
 31.4  31.4  31.55 31.32 31.32 31.32 31.55 31.85 31.85 31.78 31.85 31.7
 31.93 31.78 31.78 31.78 31.93 30.94 30.71 30.79 30.86 30.94 31.09 30.86
 30.86 30.79 30.86 30.86 30.79 30.94 30.79 30.94 30.71 30.79 31.09 30.94
 31.01 31.01 30.94 30.94 31.09 30.94 30.86 30.79 30.94 30.94 30.86 30.94
 31.09 31.17 31.09 31.32 30.94 31.17 30.94 31.62 31.78 31.55 31.32 31.24
 31.47 31.47 31.4  31.47 31.4  31.4  31.85 31.85 31.7  31.7  31.7  32.16
 31.93 31.85 32.23 31.78 31.09 31.01 30.71 30.86 30.86 31.09 30.71 30.86
 30.86 30.79 30.79 30.79 31.09 30.94 31.01 30.79 31.01 31.01 30.71 31.01
 31.17 30.94 31.01 30.94 30.86 30.56 31.01 30.79 31.01 31.01 31.01 31.01
 30.94 31.09 31.32 31.01 31.09 31.09 31.09 31.47 31.47 31.55 31.62 31.24
 31.62 31.32 31.47 31.4  31.24 31.78 31.7  31.62 31.78 31.78 32.23 31.7
 32.01 32.01 32.39 31.01 30.86 30.94 31.01 30.86 30.94 30.94 31.09 30.94
 30.94 31.09 31.01 31.09 30.94 30.63 30.86 30.71 30.71 30.71 31.01 30.79
 30.86 30.94 30.86 30.94 31.01 30.79 31.09 30.94 31.09 31.01 30.94 31.09
 31.24 31.09 31.01 31.24 31.24 31.17 31.62 31.32 31.32 31.47 31.4  31.47
 31.32 31.4  31.4  31.4  31.78 31.62 31.7  31.93 31.93 32.01 31.7  31.78
 31.62 31.78 30.94 30.86 30.86 30.94 30.79 31.01 31.09 31.01 30.94 30.94
 31.09 30.94 30.94 30.71 31.01 30.71 30.71 30.79 31.32 31.01 30.86 30.79
 31.24 30.94 31.01 31.09 30.86 30.63 30.79 31.09 30.94 30.94 30.94]",935,0,5,0.309,0.3
33,Tag2,Tag1,1756676783.9264984,1756676785.2327838,"[ 81.45 182.46 182.84 183.3  183.45 183.3  183.07 183.3  183.3  182.84
 183.83 183.15 183.3  182.76 183.15 182.69 183.07 183.15 182.69 183.3
 181.39 181.47 181.62 182.08 181.39 181.54 181.16 181.47 181.54 181.24
 181.47 181.62 182.69 182.15 182.   181.7  182.46 181.85 182.31 182.46
 182.31 181.7  182.31 182.15 182.   182.   182.92 181.54 181.93 181.93
 182.31 182.   182.69 182.84 182.15 182.76 182.23 182.84 182.   182.61
 183.68 183.22 183.22 183.07 183.22 183.3  183.45 183.45 183.45 183.45
 183.07 182.46 182.76 182.38 182.92 182.69 182.92 182.76 182.69 181.16
 181.47 181.77 182.   181.77 181.85 181.24 181.16 182.15 181.47 182.69
 182.15 182.46 181.54 182.38 182.08 182.31 182.61 182.15 182.15 182.08
 182.76 182.46 182.99 182.23 182.61 182.   182.69 182.38 182.38 182.
 182.99 182.23 182.31 181.77 182.15 182.46 181.7  182.38 182.31 183.22
 183.15 183.45 182.99 183.68 183.3  183.15 183.45 182.92 183.22 182.61
 183.68 182.84 183.22 182.46 183.6  182.84 183.45 183.07 182.23 181.7
 181.47 181.54 181.09 181.7  181.62 181.47 181.32 181.62 182.15 181.7
 181.85 182.46 182.08 182.46 181.7  182.23 182.15 182.15 182.46 181.32
 182.61 182.38 182.23 181.93 182.08 182.08 182.38 181.77 182.46 182.15
 182.54 182.23 182.   181.85 181.54 182.23 182.08 182.08 183.3  182.84
 182.92 183.15 182.84 183.6  183.07 183.45 183.07 182.92 182.84 182.84
 182.99 182.76 182.84 182.84 182.76 182.15 182.84 181.93 182.08 181.7
 181.62 181.7  181.39 181.54 181.39 181.77 182.   182.15 182.92 181.85
 181.85 182.76 182.38 182.54 181.93 182.08 182.61 181.93 182.31 181.85
 182.54 182.23 182.38 182.54 181.93 182.46 181.7  182.46 181.54 182.08
 182.31 182.23 182.46 182.31 182.15 181.85 182.23 183.38 182.99 183.38
 182.92 183.07 183.07 183.07 182.99 183.6  183.38 183.15 183.68 182.61
 183.3  182.99 182.84 183.07 182.61 183.3  181.77 181.77 181.85 181.16
 181.47 182.08 182.38 181.7  181.77 181.77 182.84 182.61 181.62 182.54
 182.54 182.23 182.61 182.15 182.15 182.23 182.69 182.38 182.   182.92
 182.54 182.69 182.76 182.15 182.38 182.15 182.46 182.23 182.76 182.08
 182.23 182.46 182.54 182.54 182.54 182.31 182.   182.38 182.76]",935,0,5,0.309,0.3
34,Tag1,Tag2,1756676786.4935522,1756676787.794037,"[30.86 22.62 22.55 22.62 22.55 22.55 22.55 22.62 22.47 22.85 23.38 23.23
 23.23 23.46 23.23 23.23 23.16 23.31 23.23 23.   23.   23.16 22.93 23.
 23.08 23.08 23.31 23.16 23.08 22.24 22.01 21.78 21.86 21.71 21.86 21.63
 21.93 21.86 21.63 22.01 21.86 21.86 22.01 21.71 21.86 21.71 21.86 21.93
 21.86 22.32 22.09 22.39 22.47 22.55 22.39 22.24 22.32 22.24 22.32 22.47
 22.47 22.55 22.55 22.55 22.62 22.47 22.62 22.62 22.62 23.16 23.38 23.16
 23.16 23.23 23.   23.23 23.16 23.16 23.16 23.23 23.   23.16 23.08 23.08
 23.   22.93 23.08 22.93 22.39 21.86 21.93 21.93 22.24 21.93 21.86 21.71
 21.93 22.09 22.09 22.01 21.78 21.93 21.86 21.78 21.93 21.93 21.93 22.01
 22.16 22.32 22.39 22.39 22.7  22.39 22.47 22.39 22.32 22.16 22.39 22.62
 22.47 22.55 22.55 22.62 22.55 22.7  22.7  23.31 23.16 23.16 23.08 23.23
 23.31 23.16 23.31 23.31 23.08 23.   23.   23.08 22.93 22.85 23.   23.
 22.93 22.93 23.   22.09 21.93 21.71 21.78 22.16 21.86 21.93 21.86 21.78
 21.93 21.93 21.93 21.93 21.86 21.78 22.01 21.93 22.09 22.01 22.16 22.24
 22.32 22.47 22.39 22.47 22.09 22.32 22.32 22.32 22.55 22.55 22.55 22.7
 22.77 22.77 22.55 22.62 22.55 22.55 23.69 23.16 23.31 23.61 23.46 23.31
 23.31 23.46 23.16 23.38 23.23 22.93 22.93 22.93 23.08 22.93 22.85 23.
 23.08 23.08 22.47 21.93 22.09 21.93 22.09 21.93 22.24 21.86 21.93 21.93
 21.78 22.09 22.24 21.86 22.01 21.86 21.86 21.93 21.93 21.93 22.39 22.24
 22.39 22.39 22.55 22.39 22.32 22.32 22.47 22.62 22.47 22.47 22.55 22.55
 22.93 22.47 22.55 22.62 22.55 23.54 23.31 23.69 23.31 23.31 23.31 23.23
 23.23 23.08 23.23 22.85 23.   23.08 22.93 22.93 22.93 23.16 23.   23.
 23.08 21.71 21.63 21.78 21.86 21.78 21.86 21.78 22.01 22.01 21.93 22.01
 22.01 21.86 21.93 22.09 21.93 21.86 21.86 21.86 21.93 22.24 22.47 22.24
 22.62 22.47 22.39 22.47 22.32 22.24 22.39 22.16 22.16 22.16]",945,0,5,0.309,0.3
