,Rx,Tx,MPP Start Time (s),MPP Stop Time (s),Voltages (mV),Frequency (MHz),Run Exp Num,NumMPPs,Laser dist,Tape dist
21,Tag2,Tag1,1757522542.5801747,1757522543.8827264,"[65.58 55.66 56.12 55.73 55.5  56.34 56.04 55.58 56.42 56.04 58.4  57.72
 57.18 57.26 56.95 57.18 57.64 58.02 58.79 58.25 63.52 64.05 62.98 64.51
 63.44 63.21 63.36 63.59 63.36 63.06 70.31 70.46 70.38 71.45 71.53 71.22
 71.45 70.53 70.61 70.84 69.92 71.3  70.15 73.28 73.28 71.3  70.84 70.
 70.   69.92 65.58 65.88 65.65 65.35 65.73 65.27 65.88 65.19 65.65 56.27
 56.04 55.35 55.66 55.66 55.66 55.81 55.81 56.19 56.42 57.56 57.34 57.56
 57.18 57.34 57.64 57.26 57.64 57.49 58.02 63.29 63.29 63.29 63.13 63.52
 63.36 64.13 63.36 63.21 63.97 70.84 70.76 71.22 71.22 70.99 71.07 71.07
 72.37 71.45 72.06 70.69 70.84 71.22 71.45 71.22 71.98 70.76 69.85 70.08
 70.46 66.72 65.5  65.35 65.19 65.19 65.27 65.73 65.8  65.8  55.81 55.5
 55.81 55.73 55.96 56.19 56.27 56.27 55.66 55.81 57.34 57.03 57.49 57.26
 60.46 59.24 61.91 60.77 61.07 58.48 67.33 68.32 65.8  63.97 67.56 65.19
 66.49 65.12 68.93 68.09 72.52 71.07 72.21 70.84 70.53 74.04 72.14 70.53
 71.37 71.53 69.92 70.46 70.38 70.38 70.53 70.38 70.99 70.53 70.   70.53
 65.04 65.35 65.42 65.65 65.5  65.65 65.5  65.88 65.8  55.89 55.66 55.73
 55.96 55.66 56.27 56.04 55.73 55.66 55.89 57.03 56.95 56.73 57.11 57.11
 57.03 57.95 57.26 57.03 56.95 63.59 63.44 64.13 63.29 64.05 63.29 63.97
 63.06 63.36 62.75 70.76 70.69 70.84 70.76 70.53 70.99 70.23 70.76 70.61
 70.53 70.69 70.   69.92 70.38 69.85 70.08 71.07 69.85 70.   64.66 65.19
 65.42 65.35 65.73 65.96 65.73 66.03 65.42 65.19 55.58 55.5  55.81 56.12
 56.12 56.04 56.12 55.81 56.5  55.5  57.34 57.26 57.11 57.18 57.03 57.72
 57.18 57.34 57.34 57.64 63.36 63.36 62.83 63.21 63.44 63.13 63.21 64.43
 63.67 63.06 70.53 70.38 70.69 70.15 70.84 70.84 71.37 71.68 71.68 70.61
 70.38 70.31 69.85 70.15 70.31 70.   70.   71.22 70.08 65.04 65.58 65.65
 65.42 66.49 65.5  65.42 65.04 65.35 65.58 65.73 66.03 65.58 65.27]",915,10,5,0.5,0.5
22,Tag1,Tag2,1757522826.1436715,1757522827.4483716,"[95.41 97.16 97.54 97.7  97.47 97.39 97.47 97.16 97.39 97.39 97.47 97.7
 97.54 97.7  97.7  97.77 97.7  97.7  98.   97.54 94.11 94.19 94.11 94.19
 93.58 93.73 93.96 93.8  93.8  93.73 95.03 94.8  94.8  95.03 94.95 94.64
 94.95 94.72 94.8  94.95 95.71 95.86 95.94 95.71 96.02 95.71 95.56 95.56
 95.79 95.64 97.47 97.24 97.16 97.24 97.01 97.16 97.09 97.01 97.39 97.77
 97.54 97.39 97.54 97.39 97.62 97.62 97.62 97.7  97.31 97.92 97.85 97.39
 97.47 97.62 97.77 97.77 97.77 97.7  97.77 94.19 93.58 94.26 94.19 94.19
 93.8  93.96 94.03 94.11 94.11 95.1  94.8  94.8  94.72 95.03 95.03 94.72
 95.25 95.18 94.95 95.94 95.86 95.56 95.71 95.64 95.94 95.86 95.48 95.86
 96.55 96.93 97.01 97.01 97.16 97.16 97.16 97.09 97.01 96.93 97.09 97.47
 97.47 97.54 97.39 97.16 97.39 97.31 97.39 97.39 97.7  97.62 97.7  97.7
 97.54 97.7  97.39 97.31 97.77 97.62 93.88 93.96 94.11 93.88 93.88 94.03
 93.8  93.73 93.88 93.73 94.87 94.95 94.64 94.8  94.87 94.72 95.03 94.72
 94.8  94.87 95.71 95.71 95.64 95.71 95.71 95.79 95.71 95.64 95.94 96.86
 97.01 97.09 97.01 97.01 97.39 97.01 97.01 97.09 97.01 97.47 97.62 97.31
 97.54 97.47 97.39 97.24 97.31 97.62 97.77 97.92 97.62 97.7  97.7  97.77
 97.7  97.31 97.7  97.62 97.62 93.96 94.19 93.96 93.96 94.19 93.8  94.03
 94.19 93.88 93.8  94.8  94.95 94.95 95.1  94.64 94.87 94.95 94.42 94.8
 95.86 95.79 95.56 95.64 96.02 96.02 95.41 95.25 95.56 95.48 97.09 96.86
 96.86 97.01 96.86 97.16 97.16 97.01 97.39 96.93 97.09 97.31 97.62 97.47
 97.77 97.47 98.   97.7  97.39 97.47 97.7  97.54 97.47 97.7  97.47 97.77
 97.77 97.77 97.85 97.77 93.88 93.96 94.03 93.88 93.96 94.11 93.96 94.03
 94.03 93.96 95.18 94.57 94.64 94.72 94.8  94.64 94.49 94.64 94.87 95.79
 95.64 95.71 95.79 95.56 95.71 95.79 95.71 95.41 95.33 97.24 96.48 97.01
 97.09 96.78 96.86 96.86 97.09 96.78 97.16 97.16 96.86 96.78 96.78]",915,11,5,1.2,1.2
23,Tag2,Tag1,1757522828.6602921,1757522829.9599473,"[26.13 21.4  21.71 21.4  22.09 22.85 21.17 20.94 22.16 22.85 22.55 21.55
 24.45 22.85 22.32 23.38 22.55 23.54 22.47 22.32 28.19 26.59 24.22 24.07
 24.68 25.44 24.38 24.45 24.99 26.05 26.44 29.79 26.97 27.12 28.04 27.2
 26.97 29.03 30.1  26.59 26.59 26.82 26.82 27.66 28.65 26.36 27.2  26.59
 26.36 24.61 25.14 27.96 25.44 24.61 25.52 26.05 26.28 24.22 24.3  23.99
 22.16 21.32 21.86 23.   21.1  21.17 21.1  23.23 24.53 24.22 21.63 21.48
 21.63 23.   21.48 21.78 24.91 24.15 21.55 28.95 24.99 27.2  24.53 24.22
 27.05 25.52 25.67 26.74 26.44 27.2  27.2  27.05 27.89 27.43 28.57 28.8
 28.27 30.71 27.5  26.74 26.13 26.67 26.44 26.51 29.34 26.21 27.81 28.27
 24.45 24.76 24.45 26.21 24.53 24.45 26.28 24.07 24.45 24.76 23.84 21.02
 21.25 22.85 21.78 22.47 21.86 23.61 21.4  21.55 25.67 21.4  25.44 25.22
 23.23 22.47 21.48 21.25 22.47 22.16 26.05 24.68 24.76 24.61 24.99 24.53
 24.38 26.21 24.99 27.05 26.97 27.2  26.89 27.58 26.89 26.82 26.74 26.59
 26.97 28.04 26.44 26.51 27.58 27.05 29.95 26.67 26.28 26.36 28.19 24.53
 24.53 24.3  29.49 25.6  24.99 24.83 24.45 25.37 24.3  26.59 21.32 23.61
 22.24 21.32 21.63 21.25 21.48 21.93 21.17 21.1  23.16 22.32 22.01 21.78
 23.69 21.48 22.32 22.77 22.47 26.21 24.99 24.91 27.81 24.91 25.6  24.53
 25.14 24.83 28.19 28.11 26.82 29.03 27.12 27.43 27.2  26.82 27.5  27.12
 26.51 28.11 28.04 27.12 26.51 26.59 26.67 29.18 30.1  26.82 27.66 24.99
 24.61 24.38 24.91 24.76 24.45 27.2  25.67 26.82 21.1  21.4  26.05 23.77
 22.47 23.31 21.86 22.93 22.85 21.48 21.32 22.24 22.16 21.63 21.78 23.84
 21.86 21.71 21.71 24.83 25.75 25.44 24.68 24.45 24.99 25.14 25.83 24.61
 24.22 26.97 26.97 27.5  26.74 31.62 26.82 26.59 28.27 26.97 27.2  26.36
 26.74 26.67 28.11 26.59 28.88 27.43 30.17 27.35 28.34 26.74 26.82 24.68
 26.44 25.9  24.99 24.61 27.05 24.38 24.68 27.05 24.76 24.68 25.29]",915,11,5,1.2,1.2
24,Tag1,Tag2,1757522902.2625644,1757522903.5683587,"[ 97.24  99.22  99.15  99.37  99.22  99.37  99.15  99.22  99.07  99.15
  98.38  98.46  98.84  98.61  98.54  98.46  98.08  98.54  98.54  98.54
  94.42  94.11  94.34  94.34  93.88  94.34  94.19  93.96  94.34  94.11
  97.24  97.24  97.47  97.39  97.09  97.31  97.39  97.31  97.39  98.15
  98.46  98.08  98.23  98.15  98.23  98.38  98.23  98.23  98.    98.99
  98.99  99.22  98.92  98.92  98.84  99.37  98.84  99.22  99.07  99.15
  99.3   98.92  98.84  99.07  99.3   99.22  98.99  98.69  99.07  98.54
  98.54  98.54  98.61  98.46  98.61  98.69  98.69  98.76  98.38  94.64
  94.64  94.11  94.26  94.64  94.42  94.42  94.87  94.57  97.24  97.47
  97.31  97.7   97.39  97.16  97.47  97.85  97.62  97.54  98.31  98.08
  98.    98.46  98.61  98.31  98.46  98.31  98.61  98.23  99.15  99.53
  98.76  99.07  99.22  99.15  99.3   99.3   99.6   99.6   99.15  99.6
  99.6   99.6   99.6   99.68  99.45  99.22  99.22  99.22  98.61  98.92
  98.84  98.76  98.84  98.54  98.76  98.54  98.84  98.84  94.57  94.64
  94.42  94.72  94.72  94.49  94.42  94.64  94.49  97.39  97.77  97.7
  97.47  97.85  97.77  97.85  97.54  98.    97.77  98.76  98.84  98.69
  98.61  98.54  98.46  98.61  98.23  98.54  98.61  98.84  99.45  99.37
  99.3   99.6   99.3   99.53  99.76  99.37  99.45  99.45  99.6  100.06
  99.45  99.53  99.37  99.83  99.68  99.68  99.45  98.92  98.76  98.54
  98.84  98.99  99.07  98.69  98.99  99.3   98.69  94.95  94.72  94.8
  94.8   94.8   94.57  94.72  94.57  94.72  97.85  97.62  97.92  97.85
  97.85  97.85  97.47  97.62  97.54  97.54  98.92  98.76  98.15  98.61
  98.15  98.38  98.46  98.38  98.92  98.46  98.99  99.3   99.22  99.15
  99.68  99.3   99.6   99.37  99.07  99.22  99.53  99.45  99.53  99.53
  98.99  99.3   99.45  99.68  99.53  99.6   98.46  98.92  98.92  98.84
  98.99  99.07  98.84  98.54  98.46  94.11  94.72  94.26  94.34  94.11
  94.57  94.49  94.49  94.26  94.72  97.54  97.24  97.39  97.24  97.47
  97.62  97.31  97.62  97.77  98.    98.23  98.61  98.46  98.54  98.38
  98.61  98.23  98.08  98.23  98.38  98.99  99.22  99.07  99.15  99.45
  99.3   99.45  99.45  99.6   99.76  99.6   99.3   99.15]",915,12,5,1.22,1.22
25,Tag2,Tag1,1757522904.784245,1757522906.0789287,"[33.91 30.33 31.24 34.37 28.95 30.63 29.11 30.63 29.34 30.25 29.41 31.09
 31.24 32.46 28.8  31.17 28.73 29.11 27.81 29.64 36.13 37.04 36.89 32.85
 33.91 34.52 33.38 34.52 33.76 35.36 35.97 36.66 35.29 35.67 36.05 36.43
 36.13 37.04 38.26 35.52 33.53 33.84 33.61 33.61 32.92 33.84 34.6  35.82
 34.45 33.84 31.09 32.23 30.4  31.7  30.33 30.56 31.55 32.62 30.94 30.94
 28.8  30.33 29.41 29.87 30.17 29.41 29.79 29.72 29.18 30.33 29.56 28.42
 28.65 27.96 31.93 28.8  31.4  29.11 29.72 33.23 33.53 34.07 33.38 37.8
 35.06 33.46 33.   33.23 33.38 34.98 36.43 37.58 36.28 35.59 35.97 35.21
 34.75 36.66 36.28 33.3  36.89 33.3  32.69 33.46 34.29 34.29 33.38 34.37
 31.85 32.77 32.85 34.14 30.25 32.62 30.56 30.56 30.33 31.47 32.85 30.02
 28.65 30.86 32.85 30.02 30.25 30.56 28.95 30.02 29.03 30.86 30.48 29.64
 28.65 28.65 28.65 29.56 28.19 29.41 33.84 34.22 34.6  34.14 32.85 33.
 32.69 33.15 34.14 37.8  35.59 34.6  34.98 33.84 34.75 36.89 35.97 39.02
 35.21 34.37 32.92 32.69 33.   33.3  34.37 38.87 34.68 33.23 32.92 32.62
 31.01 30.56 30.63 34.14 30.79 30.63 30.71 30.4  30.33 29.11 29.03 28.73
 32.62 33.   28.65 29.11 28.95 29.87 29.41 29.11 29.64 30.4  29.72 28.88
 29.79 29.49 28.57 28.19 28.27 33.23 33.46 35.52 34.45 33.3  33.68 34.29
 33.15 32.92 35.97 36.96 34.07 34.22 34.14 35.13 34.45 36.58 36.28 36.2
 35.74 32.92 33.3  33.15 32.46 34.14 33.53 34.98 32.62 32.92 32.69 30.56
 30.56 30.17 30.71 30.48 31.93 33.68 31.78 30.79 28.42 28.57 31.09 30.48
 30.79 29.95 30.56 30.56 29.87 29.49 31.62 29.03 29.26 28.65 28.88 28.42
 28.27 29.49 28.34 28.5  32.92 33.23 33.61 33.15 34.6  33.53 33.76 32.85
 35.52 35.82 36.13 34.22 35.44 34.75 36.05 36.89 36.13 36.66 35.52 32.46
 32.92 33.   32.62 33.76 34.68 33.76 34.75 36.05 34.52 32.46 34.14 30.4
 30.48 30.71 30.25 31.55 30.86 30.25 32.23 32.54 29.95 31.01 31.09]",915,12,5,1.22,1.22
26,Tag1,Tag2,1757523023.1770303,1757523024.4844322,"[85.95 88.24 87.85 87.7  87.47 87.55 87.85 87.85 87.85 87.85 87.85 87.24
 87.09 87.17 87.24 87.01 87.17 86.86 87.09 86.79 87.32 84.42 83.66 84.04
 84.27 83.81 84.19 84.04 84.19 84.57 84.42 87.17 87.09 86.86 86.63 87.09
 86.86 86.79 86.79 86.71 87.32 87.85 87.62 87.7  87.78 87.24 87.78 87.32
 87.4  87.55 88.31 88.08 87.85 87.7  87.93 88.16 87.85 88.08 87.93 87.7
 87.85 87.55 87.78 87.93 87.47 87.55 87.85 88.39 87.62 88.01 87.4  87.32
 87.4  87.47 87.24 87.62 87.17 86.86 87.01 86.94 83.96 84.04 83.96 83.66
 83.66 83.89 83.73 83.96 84.04 86.79 86.79 86.94 86.79 86.86 86.79 86.79
 86.79 86.79 87.17 87.7  87.47 87.47 87.55 87.32 87.7  87.47 87.32 87.55
 87.7  88.01 87.93 87.85 87.78 87.85 88.01 88.24 88.01 88.16 87.93 87.85
 88.01 88.01 87.7  87.7  88.01 87.7  87.62 87.78 87.78 86.94 86.86 87.17
 86.79 86.86 87.01 86.86 87.24 87.24 87.24 84.19 84.04 84.12 84.04 84.12
 83.66 83.89 84.27 83.89 86.63 86.63 86.94 87.17 86.48 86.63 86.63 86.56
 86.48 86.79 87.62 87.55 87.4  87.55 87.24 87.09 87.62 87.17 87.32 87.17
 87.78 87.78 87.78 87.7  87.78 87.78 87.85 87.85 87.62 87.78 87.4  87.7
 87.93 87.7  87.93 87.47 87.62 87.78 87.55 87.55 87.32 87.17 87.17 87.24
 87.09 87.47 87.17 86.63 86.94 87.09 83.89 83.96 83.81 84.04 83.89 83.96
 83.81 83.89 83.96 86.48 87.09 86.71 86.56 86.94 86.86 86.63 86.56 86.79
 86.94 87.4  87.32 87.62 87.17 87.55 87.24 87.24 87.47 87.47 87.09 87.93
 87.85 88.01 87.78 87.47 88.01 87.85 88.08 88.01 88.01 87.85 87.93 87.55
 88.01 88.08 88.08 87.7  88.24 87.62 87.85 87.4  87.4  87.4  87.24 87.32
 87.24 87.24 87.17 87.09 84.12 83.96 84.19 84.27 83.89 84.19 84.04 84.04
 84.27 84.19 86.94 87.01 86.63 87.09 87.01 86.71 86.63 86.86 87.32 86.71
 87.7  87.47 87.4  87.4  87.47 87.4  87.47 86.94 87.47 87.24 88.31 87.93
 88.08 87.93 87.55 88.01 88.08 87.32 87.85 88.08 87.4  87.78 88.08 87.93]",915,13,5,1.24,1.24
27,Tag2,Tag1,1757523025.7007723,1757523027.001526,"[25.75 21.93 22.7  22.24 21.48 21.71 23.16 23.23 23.69 21.86 21.1  20.79
 20.79 20.56 20.41 20.64 21.78 22.01 21.1  20.41 24.68 24.61 24.53 25.22
 26.21 24.53 24.91 25.22 24.38 24.76 24.45 24.45 25.06 24.53 24.61 24.83
 24.45 24.61 26.67 24.15 23.16 22.93 22.77 23.38 22.55 22.7  22.77 23.54
 22.7  22.7  21.4  20.87 22.93 22.55 21.48 21.55 21.48 21.32 23.46 21.78
 21.63 22.24 22.09 21.78 21.86 21.63 21.86 21.71 21.55 20.71 21.25 21.02
 21.32 20.33 21.02 20.79 24.22 21.02 20.56 26.67 24.53 24.91 24.91 25.29
 25.22 25.9  27.2  25.06 24.68 25.29 24.76 25.52 24.53 24.53 24.3  24.15
 25.06 24.3  24.45 22.85 24.61 22.85 23.   22.47 22.77 22.39 23.16 22.7
 21.78 21.1  23.16 21.86 20.79 20.87 21.4  20.87 21.25 21.55 21.78 22.32
 21.86 22.16 22.01 22.01 22.16 22.85 23.54 22.01 21.1  20.56 21.86 20.33
 21.25 21.1  22.16 22.16 20.79 20.56 25.52 24.45 24.38 25.44 26.74 26.59
 24.99 24.91 24.91 24.83 25.22 24.3  24.22 24.61 24.53 27.05 26.82 25.75
 24.61 24.38 22.85 22.47 23.69 23.69 23.61 23.16 22.85 22.7  22.77 21.55
 20.71 20.79 21.78 21.93 21.63 21.32 21.55 21.4  21.02 21.86 21.93 22.24
 21.86 22.24 22.39 21.71 21.71 21.63 21.63 20.94 22.47 21.02 22.7  21.4
 20.41 20.56 20.49 20.56 20.41 24.68 24.83 26.74 25.75 24.68 24.83 25.29
 24.53 24.38 24.91 25.75 24.83 26.59 24.83 26.89 25.98 24.38 24.53 24.38
 25.14 23.38 22.47 22.77 22.32 22.39 22.55 22.7  22.85 22.85 21.02 21.32
 21.25 21.17 21.78 21.93 21.55 22.09 21.48 21.63 21.93 22.01 22.62 21.78
 22.01 21.48 23.23 22.09 21.78 22.09 21.48 20.33 21.17 20.87 20.71 20.56
 22.01 20.26 20.33 20.64 26.36 26.59 24.91 24.68 24.61 24.68 25.52 24.91
 24.38 24.99 25.52 26.97 26.21 24.45 24.38 24.68 25.06 24.53 25.67 24.83
 22.77 22.47 23.92 22.55 23.38 22.93 22.93 24.07 23.16 22.09 22.09 21.25
 22.7  21.63 21.4  21.02 21.86 22.24 21.1  20.94 21.86 20.87 21.1 ]",915,13,5,1.24,1.24
28,Tag1,Tag2,1757523180.603001,1757523181.9128575,"[83.5  85.18 84.88 85.03 84.95 85.26 85.18 85.03 84.88 85.41 84.04 84.42
 83.96 84.04 84.42 84.04 84.34 84.19 84.19 84.27 81.98 81.6  81.9  81.75
 81.67 81.83 81.67 81.6  81.98 81.9  85.11 85.11 85.11 85.26 85.11 84.8
 85.11 85.34 85.11 84.73 85.41 85.56 85.56 85.34 85.49 85.18 85.18 85.18
 85.34 85.49 85.26 85.41 85.41 85.49 85.41 85.26 85.41 85.49 85.18 84.88
 84.88 85.26 85.03 85.03 85.18 84.95 85.03 85.26 85.03 83.81 84.42 83.96
 83.96 83.96 83.96 84.19 84.04 84.04 84.12 81.52 81.67 81.98 81.75 81.75
 81.52 81.37 81.9  81.67 81.75 84.8  84.88 85.11 85.18 84.88 84.88 84.88
 84.8  84.88 84.65 85.18 85.03 85.34 85.18 85.26 85.34 85.18 85.49 85.18
 84.95 85.72 85.41 85.41 85.41 85.34 85.49 85.41 85.41 85.26 85.03 84.8
 85.18 84.8  84.95 84.95 85.11 84.95 84.95 85.34 83.96 83.89 84.27 84.19
 84.27 84.19 84.12 83.89 83.89 83.81 81.67 81.83 81.52 81.75 81.75 81.83
 81.75 81.98 81.67 81.45 85.11 85.03 84.8  85.11 84.88 84.88 84.95 85.26
 84.88 84.8  85.49 85.26 85.41 85.41 85.26 85.26 85.11 85.34 85.26 85.26
 85.64 85.11 85.26 85.56 85.26 85.41 85.41 85.49 85.03 84.88 85.11 85.11
 85.03 85.03 85.03 84.65 85.18 84.8  85.03 83.89 84.19 84.04 84.12 83.96
 83.81 83.96 83.73 84.04 84.12 81.45 81.9  81.67 81.6  81.75 81.67 81.75
 81.52 81.67 81.52 84.95 84.8  85.26 85.18 84.73 85.03 85.03 84.88 84.8
 84.8  85.34 85.41 85.18 85.26 85.26 84.95 85.64 85.34 85.11 85.18 85.34
 85.11 85.34 84.88 85.34 85.18 85.11 85.11 85.18 84.88 85.11 85.03 84.88
 84.8  84.88 84.95 85.11 85.03 85.11 83.81 83.89 84.04 84.27 83.96 83.96
 84.04 84.04 84.12 83.89 81.6  81.6  81.67 81.6  81.75 81.52 81.83 81.52
 81.45 81.9  85.03 84.95 84.8  84.95 85.11 84.73 84.8  85.03 84.65 85.49
 85.11 85.26 85.34 85.26 85.26 85.34 84.95 85.34 85.64 85.11 85.26 85.18
 84.95 85.72 85.03 84.95 85.18 84.95 85.18 85.18 84.95 85.56 85.34]",915,14,5,1.26,1.26
29,Tag2,Tag1,1757523183.1229427,1757523184.4230893,"[22.39 23.77 23.   22.85 22.77 22.55 23.38 24.3  23.   23.   20.94 21.17
 21.71 20.94 21.1  21.71 21.78 23.77 21.71 20.94 25.29 26.44 25.6  24.53
 24.91 25.06 25.29 26.13 24.91 24.99 24.07 23.84 26.28 24.22 24.99 24.15
 24.3  23.54 24.45 22.24 22.32 22.24 22.55 22.39 23.38 22.62 22.62 23.69
 22.77 20.87 21.48 20.87 20.71 20.79 21.1  20.71 21.4  21.63 20.94 22.7
 23.   23.38 22.32 22.24 22.62 21.93 22.16 22.77 23.23 20.87 21.25 22.32
 20.71 21.86 21.48 21.32 22.24 21.48 21.25 24.68 25.06 25.14 24.53 24.91
 25.06 25.14 25.75 24.83 24.45 23.84 23.69 23.92 23.69 23.61 23.38 23.54
 24.61 23.61 22.55 22.93 23.46 22.01 22.47 22.77 22.09 21.86 21.63 22.77
 20.1  21.1  20.94 20.71 21.86 21.1  20.49 20.71 20.71 21.4  22.93 22.24
 22.77 22.55 22.55 22.47 23.   22.93 22.55 24.3  20.87 20.79 21.25 21.17
 21.78 21.32 21.55 21.17 21.48 21.02 24.61 26.13 24.99 25.22 24.99 24.83
 24.68 24.68 24.61 23.61 24.91 24.45 24.83 23.38 23.84 23.99 25.14 24.83
 24.22 22.16 22.01 22.77 22.55 22.47 22.77 22.93 22.32 22.39 22.55 21.17
 21.93 20.64 21.4  21.63 21.25 20.71 21.32 22.39 23.38 24.99 26.13 24.76
 22.39 24.3  22.39 24.99 22.85 23.69 23.23 23.08 23.61 21.71 21.93 21.63
 24.45 23.54 23.84 22.7  27.28 24.68 24.83 26.13 25.14 24.91 25.06 24.91
 24.83 25.67 23.92 23.92 24.07 24.45 24.76 23.69 23.99 24.22 24.22 23.69
 22.09 22.85 21.71 21.86 22.09 22.01 22.47 21.93 22.62 21.71 21.17 20.41
 21.17 20.94 21.86 21.1  21.02 20.71 21.63 20.87 22.7  22.85 23.38 22.77
 23.   22.47 22.01 21.93 22.39 22.09 21.02 22.47 21.4  20.56 21.63 21.32
 20.71 20.71 20.71 24.68 24.68 25.29 24.83 25.44 24.91 25.9  24.91 26.13
 25.75 23.92 24.38 24.3  24.07 23.77 23.84 24.53 24.45 24.15 23.69 23.38
 21.93 21.4  22.01 21.63 22.7  22.39 21.55 21.86 21.78 21.32 20.71 20.71
 21.78 20.71 21.32 20.94 20.79 20.79 20.18 20.79 21.17 21.02]",915,14,5,1.26,1.26
30,Tag1,Tag2,1757524059.6795785,1757524060.9854987,"[39.56 40.86 41.01 41.08 41.08 40.55 41.08 41.08 40.78 41.16 41.85 41.54
 41.31 41.92 41.47 41.7  41.54 42.   41.39 41.7  40.25 40.02 39.86 40.4
 40.17 39.86 40.09 40.09 40.25 39.25 39.41 39.02 39.02 39.41 39.02 39.18
 39.25 38.87 39.02 39.64 39.56 39.64 39.64 39.48 39.79 39.86 39.25 39.41
 39.48 40.55 40.4  40.86 40.47 40.47 40.7  40.55 40.47 40.4  40.55 40.86
 40.93 41.08 40.55 40.93 41.16 41.01 41.01 41.16 41.31 41.77 41.85 41.77
 41.85 41.39 41.7  41.7  41.62 41.77 41.92 39.94 40.09 40.47 40.09 40.25
 40.09 40.02 40.32 39.94 39.33 39.25 38.87 39.41 39.18 39.33 39.1  38.87
 39.33 39.25 39.33 39.64 39.71 39.64 39.48 39.71 39.79 39.56 39.86 39.86
 40.63 40.63 40.93 40.55 40.55 40.63 40.63 40.63 40.7  40.63 40.86 41.08
 41.39 40.78 41.08 41.31 41.08 40.93 41.24 41.01 41.47 41.92 41.62 41.7
 41.77 42.08 41.85 41.47 41.92 41.62 40.32 39.94 40.17 39.94 40.32 39.94
 40.4  40.4  40.02 39.33 39.41 39.1  39.02 39.18 39.33 39.25 39.41 39.18
 39.18 39.71 39.33 39.64 39.71 39.64 39.64 39.86 39.79 39.48 39.79 40.93
 40.47 40.32 40.63 40.47 40.55 40.78 40.4  40.7  40.86 41.16 41.01 41.31
 41.24 41.01 41.39 41.16 41.24 41.08 41.24 41.54 41.62 41.92 41.85 41.47
 41.85 42.   41.85 41.39 40.25 40.25 40.09 40.55 40.32 40.17 40.4  40.09
 40.25 40.4  39.25 39.02 39.41 38.95 39.18 39.64 39.18 39.33 39.33 39.48
 39.79 39.86 39.86 39.56 39.56 39.79 39.56 39.86 39.86 39.86 40.63 40.4
 40.78 40.55 40.7  40.86 40.47 40.55 40.7  40.63 41.16 41.01 40.93 40.93
 41.24 41.16 41.01 41.47 41.54 41.47 41.7  42.   41.92 42.08 41.77 41.62
 42.15 41.92 41.77 40.17 40.25 40.25 40.02 40.25 40.09 40.25 40.47 40.4
 40.4  39.33 39.48 39.56 39.56 39.25 39.1  39.41 39.25 39.25 39.64 39.86
 39.79 40.02 39.71 39.71 39.86 39.86 39.86 39.64 40.17 40.86 40.86 41.01
 40.86 40.7  40.93 40.93 40.78 40.32 40.86 40.63 40.47 40.7 ]",915,15,5,1.28,1.28
31,Tag2,Tag1,1757524062.1940706,1757524063.5013711,"[24.3  20.79 20.64 21.48 21.1  21.02 21.02 21.02 20.94 21.17 21.17 21.78
 21.71 21.32 21.71 21.63 22.24 21.78 21.4  18.65 19.26 22.93 18.35 19.19
 18.88 19.11 18.65 18.88 18.96 17.89 17.89 19.19 19.57 19.19 17.89 18.96
 18.2  18.04 17.89 18.65 19.19 19.19 19.11 19.34 19.42 19.8  19.11 18.88
 19.19 20.33 21.48 21.48 20.71 20.1  20.03 20.26 20.41 20.41 22.47 20.71
 23.16 21.02 21.25 20.94 21.02 20.94 20.71 21.02 21.63 21.86 22.16 22.55
 22.24 21.63 21.78 22.47 21.48 22.09 19.04 19.42 20.49 18.58 20.1  18.81
 19.04 18.96 18.88 19.26 17.81 18.12 18.58 18.2  17.89 18.12 18.12 18.27
 18.58 18.73 19.19 19.19 19.26 19.04 19.19 19.49 18.96 18.96 19.11 19.11
 20.56 21.48 20.26 24.15 20.41 20.56 20.1  20.33 20.1  21.32 21.71 21.17
 21.25 21.32 21.1  21.02 21.32 21.1  21.17 21.55 21.55 21.78 22.16 22.7
 21.71 21.71 21.86 21.78 22.09 18.58 19.04 18.81 18.81 21.63 18.81 18.65
 18.58 19.11 19.04 18.2  18.04 18.81 18.2  18.65 18.27 18.35 18.5  18.2
 18.2  18.88 19.26 19.95 19.19 20.18 19.34 19.04 18.96 18.5  20.64 21.1
 20.26 20.41 20.26 20.41 20.33 21.17 20.64 21.17 21.55 21.48 21.48 24.22
 25.06 21.4  21.4  21.4  21.4  21.17 23.92 21.86 22.39 21.71 22.39 21.48
 21.78 21.78 22.47 21.48 18.81 18.96 18.96 18.73 18.81 18.65 20.56 20.03
 18.43 18.73 18.43 18.58 18.96 18.81 18.35 19.04 19.11 18.65 18.35 18.65
 19.19 19.34 19.19 19.04 19.26 19.72 21.93 18.96 18.88 20.41 20.94 21.02
 20.56 21.55 20.49 20.49 20.26 21.17 19.95 21.1  21.32 21.4  21.1  20.94
 21.02 21.17 23.16 21.63 20.94 21.48 21.86 22.39 21.78 22.09 22.24 21.55
 21.63 22.32 21.78 19.34 19.19 18.73 18.81 18.88 19.04 20.49 19.87 20.41
 19.34 18.35 18.58 18.73 18.2  19.26 18.43 18.5  17.97 18.2  17.74 19.19
 18.88 18.88 19.04 18.88 19.26 25.14 19.57 19.42 20.41 20.64 20.33 20.18
 20.33 20.64 20.49 20.33 20.56 20.49 20.26 20.26 20.64 20.79]",915,15,5,1.28,1.28
