,Rx,Tx,Voltages (mV),Phase1,Phase3,Phase4,Phase6,Phase7,Phase8,Frequency (MHz),Run Exp Num,NumMPPs,Dist (m)
275,Tag2,Tag1,"[91.36 36.81 42.   41.16 37.88 38.03 37.12 36.51 37.12 37.35 36.28 37.27
 37.12 36.66 37.58 36.74 42.15 39.02 40.7  43.91 40.4  43.6  40.78 43.68
 41.7  43.68 42.38 43.91 39.94 43.07 45.51 43.53 47.49 43.14 46.65 42.69
 46.2  43.14 45.82 42.76 44.37 42.   47.49 43.68 45.13 41.92 41.62 44.06
 42.31 45.28 43.91 40.32 43.76 40.63 43.6  41.01 43.22 43.68 40.86 37.65
 37.73 37.35 36.51 37.19 36.58 36.2  37.04 36.58 37.35 36.89 37.35 37.35
 40.17 37.42 40.25 36.89 41.24 38.41 43.53 41.47 44.14 41.47 42.76 45.51
 41.92 41.7  44.67 41.39 42.92 46.73 43.83 46.65 43.37 43.98 43.76 43.68
 46.5  43.14 45.74 42.92 45.13 42.76 43.68 45.13 42.23 44.14 43.14 42.38
 39.79 43.07 40.55 40.17 43.22 40.55 40.09 39.25 39.86 40.55 38.03 38.11
 36.2  37.12 37.04 36.05 37.58 37.04 39.41 37.88 38.26 37.88 37.8  39.02
 38.95 41.31 37.88 39.86 41.39 40.47 46.35 42.23 44.14 41.54 44.21 41.62
 43.53 45.36 45.51 48.49 46.12 45.59 42.53 45.82 45.36 46.65 45.89 45.74
 44.9  46.96 47.19 43.22 44.29 45.59 44.44 43.07 43.6  44.29 42.15 43.91
 43.68 40.09 40.55 40.78 39.64 41.7  41.54 39.64 39.33 38.49 37.42 38.26
 36.51 37.5  36.96 40.17 38.72 39.71 37.73 40.86 36.58 37.12 40.09 37.42
 39.25 37.12 40.09 37.04 43.68 44.82 40.63 41.7  40.55 45.05 41.47 39.41
 40.25 40.55 44.67 42.69 45.2  43.68 46.35 43.14 45.2  44.37 44.9  42.84
 44.75 41.85 42.99 43.53 44.9  41.54 45.43 41.39 42.84 42.15 40.09 41.01
 40.86 39.79 40.47 40.63 41.47 39.18 39.33 39.1  41.16 37.12 38.57 37.19
 38.49 37.5  35.74 36.58 37.5  36.43 38.95 39.02 36.43 37.8  37.19 36.43
 35.9  36.89 38.87 45.89 40.4  40.78 40.4  41.08 41.01 40.55 46.65 40.78
 41.24 47.8  48.87 42.84 47.95 43.14 43.68 42.38 42.23 42.69 41.54 41.77
 41.54 41.62 41.85 41.85 42.76 41.85 41.7  41.92 41.08 41.08 40.25 38.95
 38.64 39.02 39.64 40.32 41.01 40.63 40.17 40.55 41.47 39.56]",37.88,37.31,42.99,44.519999999999996,43.22,43.41,895,2,1,1.2
276,Tag2,Tag1,"[91.36 36.81 42.   41.16 37.88 38.03 37.12 36.51 37.12 37.35 36.28 37.27
 37.12 36.66 37.58 36.74 42.15 39.02 40.7  43.91 40.4  43.6  40.78 43.68
 41.7  43.68 42.38 43.91 39.94 43.07 45.51 43.53 47.49 43.14 46.65 42.69
 46.2  43.14 45.82 42.76 44.37 42.   47.49 43.68 45.13 41.92 41.62 44.06
 42.31 45.28 43.91 40.32 43.76 40.63 43.6  41.01 43.22 43.68 40.86 37.65
 37.73 37.35 36.51 37.19 36.58 36.2  37.04 36.58 37.35 36.89 37.35 37.35
 40.17 37.42 40.25 36.89 41.24 38.41 43.53 41.47 44.14 41.47 42.76 45.51
 41.92 41.7  44.67 41.39 42.92 46.73 43.83 46.65 43.37 43.98 43.76 43.68
 46.5  43.14 45.74 42.92 45.13 42.76 43.68 45.13 42.23 44.14 43.14 42.38
 39.79 43.07 40.55 40.17 43.22 40.55 40.09 39.25 39.86 40.55 38.03 38.11
 36.2  37.12 37.04 36.05 37.58 37.04 39.41 37.88 38.26 37.88 37.8  39.02
 38.95 41.31 37.88 39.86 41.39 40.47 46.35 42.23 44.14 41.54 44.21 41.62
 43.53 45.36 45.51 48.49 46.12 45.59 42.53 45.82 45.36 46.65 45.89 45.74
 44.9  46.96 47.19 43.22 44.29 45.59 44.44 43.07 43.6  44.29 42.15 43.91
 43.68 40.09 40.55 40.78 39.64 41.7  41.54 39.64 39.33 38.49 37.42 38.26
 36.51 37.5  36.96 40.17 38.72 39.71 37.73 40.86 36.58 37.12 40.09 37.42
 39.25 37.12 40.09 37.04 43.68 44.82 40.63 41.7  40.55 45.05 41.47 39.41
 40.25 40.55 44.67 42.69 45.2  43.68 46.35 43.14 45.2  44.37 44.9  42.84
 44.75 41.85 42.99 43.53 44.9  41.54 45.43 41.39 42.84 42.15 40.09 41.01
 40.86 39.79 40.47 40.63 41.47 39.18 39.33 39.1  41.16 37.12 38.57 37.19
 38.49 37.5  35.74 36.58 37.5  36.43 38.95 39.02 36.43 37.8  37.19 36.43
 35.9  36.89 38.87 45.89 40.4  40.78 40.4  41.08 41.01 40.55 46.65 40.78
 41.24 47.8  48.87 42.84 47.95 43.14 43.68 42.38 42.23 42.69 41.54 41.77
 41.54 41.62 41.85 41.85 42.76 41.85 41.7  41.92 41.08 41.08 40.25 38.95
 38.64 39.02 39.64 40.32 41.01 40.63 40.17 40.55 41.47 39.56]",37.114999999999995,37.915,42.34,43.905,43.14,40.36,895,2,1,1.2
277,Tag2,Tag1,"[91.36 36.81 42.   41.16 37.88 38.03 37.12 36.51 37.12 37.35 36.28 37.27
 37.12 36.66 37.58 36.74 42.15 39.02 40.7  43.91 40.4  43.6  40.78 43.68
 41.7  43.68 42.38 43.91 39.94 43.07 45.51 43.53 47.49 43.14 46.65 42.69
 46.2  43.14 45.82 42.76 44.37 42.   47.49 43.68 45.13 41.92 41.62 44.06
 42.31 45.28 43.91 40.32 43.76 40.63 43.6  41.01 43.22 43.68 40.86 37.65
 37.73 37.35 36.51 37.19 36.58 36.2  37.04 36.58 37.35 36.89 37.35 37.35
 40.17 37.42 40.25 36.89 41.24 38.41 43.53 41.47 44.14 41.47 42.76 45.51
 41.92 41.7  44.67 41.39 42.92 46.73 43.83 46.65 43.37 43.98 43.76 43.68
 46.5  43.14 45.74 42.92 45.13 42.76 43.68 45.13 42.23 44.14 43.14 42.38
 39.79 43.07 40.55 40.17 43.22 40.55 40.09 39.25 39.86 40.55 38.03 38.11
 36.2  37.12 37.04 36.05 37.58 37.04 39.41 37.88 38.26 37.88 37.8  39.02
 38.95 41.31 37.88 39.86 41.39 40.47 46.35 42.23 44.14 41.54 44.21 41.62
 43.53 45.36 45.51 48.49 46.12 45.59 42.53 45.82 45.36 46.65 45.89 45.74
 44.9  46.96 47.19 43.22 44.29 45.59 44.44 43.07 43.6  44.29 42.15 43.91
 43.68 40.09 40.55 40.78 39.64 41.7  41.54 39.64 39.33 38.49 37.42 38.26
 36.51 37.5  36.96 40.17 38.72 39.71 37.73 40.86 36.58 37.12 40.09 37.42
 39.25 37.12 40.09 37.04 43.68 44.82 40.63 41.7  40.55 45.05 41.47 39.41
 40.25 40.55 44.67 42.69 45.2  43.68 46.35 43.14 45.2  44.37 44.9  42.84
 44.75 41.85 42.99 43.53 44.9  41.54 45.43 41.39 42.84 42.15 40.09 41.01
 40.86 39.79 40.47 40.63 41.47 39.18 39.33 39.1  41.16 37.12 38.57 37.19
 38.49 37.5  35.74 36.58 37.5  36.43 38.95 39.02 36.43 37.8  37.19 36.43
 35.9  36.89 38.87 45.89 40.4  40.78 40.4  41.08 41.01 40.55 46.65 40.78
 41.24 47.8  48.87 42.84 47.95 43.14 43.68 42.38 42.23 42.69 41.54 41.77
 41.54 41.62 41.85 41.85 42.76 41.85 41.7  41.92 41.08 41.08 40.25 38.95
 38.64 39.02 39.64 40.32 41.01 40.63 40.17 40.55 41.47 39.56]",37.349999999999994,38.985,44.175,45.78,44.099999999999994,40.32,895,2,1,1.2
278,Tag2,Tag1,"[91.36 36.81 42.   41.16 37.88 38.03 37.12 36.51 37.12 37.35 36.28 37.27
 37.12 36.66 37.58 36.74 42.15 39.02 40.7  43.91 40.4  43.6  40.78 43.68
 41.7  43.68 42.38 43.91 39.94 43.07 45.51 43.53 47.49 43.14 46.65 42.69
 46.2  43.14 45.82 42.76 44.37 42.   47.49 43.68 45.13 41.92 41.62 44.06
 42.31 45.28 43.91 40.32 43.76 40.63 43.6  41.01 43.22 43.68 40.86 37.65
 37.73 37.35 36.51 37.19 36.58 36.2  37.04 36.58 37.35 36.89 37.35 37.35
 40.17 37.42 40.25 36.89 41.24 38.41 43.53 41.47 44.14 41.47 42.76 45.51
 41.92 41.7  44.67 41.39 42.92 46.73 43.83 46.65 43.37 43.98 43.76 43.68
 46.5  43.14 45.74 42.92 45.13 42.76 43.68 45.13 42.23 44.14 43.14 42.38
 39.79 43.07 40.55 40.17 43.22 40.55 40.09 39.25 39.86 40.55 38.03 38.11
 36.2  37.12 37.04 36.05 37.58 37.04 39.41 37.88 38.26 37.88 37.8  39.02
 38.95 41.31 37.88 39.86 41.39 40.47 46.35 42.23 44.14 41.54 44.21 41.62
 43.53 45.36 45.51 48.49 46.12 45.59 42.53 45.82 45.36 46.65 45.89 45.74
 44.9  46.96 47.19 43.22 44.29 45.59 44.44 43.07 43.6  44.29 42.15 43.91
 43.68 40.09 40.55 40.78 39.64 41.7  41.54 39.64 39.33 38.49 37.42 38.26
 36.51 37.5  36.96 40.17 38.72 39.71 37.73 40.86 36.58 37.12 40.09 37.42
 39.25 37.12 40.09 37.04 43.68 44.82 40.63 41.7  40.55 45.05 41.47 39.41
 40.25 40.55 44.67 42.69 45.2  43.68 46.35 43.14 45.2  44.37 44.9  42.84
 44.75 41.85 42.99 43.53 44.9  41.54 45.43 41.39 42.84 42.15 40.09 41.01
 40.86 39.79 40.47 40.63 41.47 39.18 39.33 39.1  41.16 37.12 38.57 37.19
 38.49 37.5  35.74 36.58 37.5  36.43 38.95 39.02 36.43 37.8  37.19 36.43
 35.9  36.89 38.87 45.89 40.4  40.78 40.4  41.08 41.01 40.55 46.65 40.78
 41.24 47.8  48.87 42.84 47.95 43.14 43.68 42.38 42.23 42.69 41.54 41.77
 41.54 41.62 41.85 41.85 42.76 41.85 41.7  41.92 41.08 41.08 40.25 38.95
 38.64 39.02 39.64 40.32 41.01 40.63 40.17 40.55 41.47 39.56]",37.995,38.335,40.63,44.56,42.495000000000005,40.55,895,2,1,1.2
279,Tag2,Tag1,"[91.36 36.81 42.   41.16 37.88 38.03 37.12 36.51 37.12 37.35 36.28 37.27
 37.12 36.66 37.58 36.74 42.15 39.02 40.7  43.91 40.4  43.6  40.78 43.68
 41.7  43.68 42.38 43.91 39.94 43.07 45.51 43.53 47.49 43.14 46.65 42.69
 46.2  43.14 45.82 42.76 44.37 42.   47.49 43.68 45.13 41.92 41.62 44.06
 42.31 45.28 43.91 40.32 43.76 40.63 43.6  41.01 43.22 43.68 40.86 37.65
 37.73 37.35 36.51 37.19 36.58 36.2  37.04 36.58 37.35 36.89 37.35 37.35
 40.17 37.42 40.25 36.89 41.24 38.41 43.53 41.47 44.14 41.47 42.76 45.51
 41.92 41.7  44.67 41.39 42.92 46.73 43.83 46.65 43.37 43.98 43.76 43.68
 46.5  43.14 45.74 42.92 45.13 42.76 43.68 45.13 42.23 44.14 43.14 42.38
 39.79 43.07 40.55 40.17 43.22 40.55 40.09 39.25 39.86 40.55 38.03 38.11
 36.2  37.12 37.04 36.05 37.58 37.04 39.41 37.88 38.26 37.88 37.8  39.02
 38.95 41.31 37.88 39.86 41.39 40.47 46.35 42.23 44.14 41.54 44.21 41.62
 43.53 45.36 45.51 48.49 46.12 45.59 42.53 45.82 45.36 46.65 45.89 45.74
 44.9  46.96 47.19 43.22 44.29 45.59 44.44 43.07 43.6  44.29 42.15 43.91
 43.68 40.09 40.55 40.78 39.64 41.7  41.54 39.64 39.33 38.49 37.42 38.26
 36.51 37.5  36.96 40.17 38.72 39.71 37.73 40.86 36.58 37.12 40.09 37.42
 39.25 37.12 40.09 37.04 43.68 44.82 40.63 41.7  40.55 45.05 41.47 39.41
 40.25 40.55 44.67 42.69 45.2  43.68 46.35 43.14 45.2  44.37 44.9  42.84
 44.75 41.85 42.99 43.53 44.9  41.54 45.43 41.39 42.84 42.15 40.09 41.01
 40.86 39.79 40.47 40.63 41.47 39.18 39.33 39.1  41.16 37.12 38.57 37.19
 38.49 37.5  35.74 36.58 37.5  36.43 38.95 39.02 36.43 37.8  37.19 36.43
 35.9  36.89 38.87 45.89 40.4  40.78 40.4  41.08 41.01 40.55 46.65 40.78
 41.24 47.8  48.87 42.84 47.95 43.14 43.68 42.38 42.23 42.69 41.54 41.77
 41.54 41.62 41.85 41.85 42.76 41.85 41.7  41.92 41.08 41.08 40.25 38.95
 38.64 39.02 39.64 40.32 41.01 40.63 40.17 40.55 41.47 39.56]",37.345,37.495,41.045,42.535,41.775000000000006,40.245000000000005,895,2,1,1.2
280,Tag1,Tag2,"[305.45  72.14  72.44  72.21  72.37  72.37  72.82  72.59  72.98  72.59
  72.9   71.53  71.22  71.22  71.37  71.15  71.3   70.99  71.07  71.3
  72.06  72.37  72.14  72.67  72.21  72.52  73.13  72.37  72.21  72.37
  73.82  73.66  73.82  74.12  74.12  74.04  73.51  74.2   74.12  74.12
  73.82  73.74  73.66  73.43  73.82  73.74  73.43  73.43  73.51  73.82
  73.59  73.36  73.74  72.98  72.98  73.43  73.51  73.05  73.21  73.43
  72.29  72.21  71.98  72.37  71.68  72.06  71.98  72.29  72.06  71.76
  71.3   70.99  70.99  71.07  71.3   70.99  71.3   71.07  71.3   72.29
  72.21  72.21  72.14  72.67  72.21  72.29  72.82  72.59  72.9   74.2
  73.89  73.89  73.59  73.89  74.2   73.59  73.66  73.97  73.66  73.13
  73.59  73.51  73.66  73.89  73.51  74.04  74.04  74.35  74.04  73.05
  73.51  73.51  73.21  73.21  73.51  73.51  73.74  73.21  73.66  72.98
  72.29  72.52  72.37  72.29  72.37  72.06  72.29  72.14  70.92  70.99
  70.76  71.22  70.99  70.61  70.99  71.3   70.69  70.99  72.52  72.29
  72.29  72.52  72.44  72.44  72.59  73.05  72.75  72.82  73.74  73.89
  74.04  74.12  74.12  74.12  74.43  74.12  73.97  73.89  73.74  73.36
  73.05  73.59  73.21  73.21  73.51  73.36  73.13  73.21  73.13  73.13
  72.98  72.98  72.9   73.66  73.28  72.82  73.28  72.98  72.29  72.52
  72.37  72.52  72.21  72.59  72.59  73.21  72.82  71.45  71.53  71.6
  71.37  71.15  70.76  71.22  71.07  71.15  70.92  72.52  72.59  72.44
  72.59  72.75  72.98  72.75  72.82  72.75  72.9   74.43  74.27  74.58
  74.12  75.11  74.04  74.04  74.5   73.74  74.12  74.12  74.35  74.04
  73.97  74.12  73.82  73.89  73.59  73.36  74.43  72.82  72.9   73.51
  72.98  72.59  72.82  72.9   73.51  73.28  72.75  73.21  73.05  72.82
  72.59  72.52  72.44  72.59  72.59  72.82  71.3   71.37  71.76  71.37
  71.76  71.53  71.91  71.45  71.53  71.3   72.59  72.67  72.29  72.67
  72.29  72.44  72.52  72.21  71.68  72.29  73.97  74.04  74.2   74.12
  74.2   74.2   73.97  74.5   73.97  74.12  73.43  73.43  73.59  73.43
  73.74  73.74  73.97  74.2   73.59  73.43  73.36  73.36  73.43  72.98
  73.05  73.28  72.9   73.43  72.82  72.98  72.9   72.98  72.82]",72.44,71.25999999999999,72.28999999999999,73.93,73.69999999999999,73.39500000000001,905,2,1,1.2
281,Tag1,Tag2,"[305.45  72.14  72.44  72.21  72.37  72.37  72.82  72.59  72.98  72.59
  72.9   71.53  71.22  71.22  71.37  71.15  71.3   70.99  71.07  71.3
  72.06  72.37  72.14  72.67  72.21  72.52  73.13  72.37  72.21  72.37
  73.82  73.66  73.82  74.12  74.12  74.04  73.51  74.2   74.12  74.12
  73.82  73.74  73.66  73.43  73.82  73.74  73.43  73.43  73.51  73.82
  73.59  73.36  73.74  72.98  72.98  73.43  73.51  73.05  73.21  73.43
  72.29  72.21  71.98  72.37  71.68  72.06  71.98  72.29  72.06  71.76
  71.3   70.99  70.99  71.07  71.3   70.99  71.3   71.07  71.3   72.29
  72.21  72.21  72.14  72.67  72.21  72.29  72.82  72.59  72.9   74.2
  73.89  73.89  73.59  73.89  74.2   73.59  73.66  73.97  73.66  73.13
  73.59  73.51  73.66  73.89  73.51  74.04  74.04  74.35  74.04  73.05
  73.51  73.51  73.21  73.21  73.51  73.51  73.74  73.21  73.66  72.98
  72.29  72.52  72.37  72.29  72.37  72.06  72.29  72.14  70.92  70.99
  70.76  71.22  70.99  70.61  70.99  71.3   70.69  70.99  72.52  72.29
  72.29  72.52  72.44  72.44  72.59  73.05  72.75  72.82  73.74  73.89
  74.04  74.12  74.12  74.12  74.43  74.12  73.97  73.89  73.74  73.36
  73.05  73.59  73.21  73.21  73.51  73.36  73.13  73.21  73.13  73.13
  72.98  72.98  72.9   73.66  73.28  72.82  73.28  72.98  72.29  72.52
  72.37  72.52  72.21  72.59  72.59  73.21  72.82  71.45  71.53  71.6
  71.37  71.15  70.76  71.22  71.07  71.15  70.92  72.52  72.59  72.44
  72.59  72.75  72.98  72.75  72.82  72.75  72.9   74.43  74.27  74.58
  74.12  75.11  74.04  74.04  74.5   73.74  74.12  74.12  74.35  74.04
  73.97  74.12  73.82  73.89  73.59  73.36  74.43  72.82  72.9   73.51
  72.98  72.59  72.82  72.9   73.51  73.28  72.75  73.21  73.05  72.82
  72.59  72.52  72.44  72.59  72.59  72.82  71.3   71.37  71.76  71.37
  71.76  71.53  71.91  71.45  71.53  71.3   72.59  72.67  72.29  72.67
  72.29  72.44  72.52  72.21  71.68  72.29  73.97  74.04  74.2   74.12
  74.2   74.2   73.97  74.5   73.97  74.12  73.43  73.43  73.59  73.43
  73.74  73.74  73.97  74.2   73.59  73.43  73.36  73.36  73.43  72.98
  73.05  73.28  72.9   73.43  72.82  72.98  72.9   72.98  72.82]",72.13499999999999,71.185,72.29,73.89,73.66,73.51,905,2,1,1.2
282,Tag1,Tag2,"[305.45  72.14  72.44  72.21  72.37  72.37  72.82  72.59  72.98  72.59
  72.9   71.53  71.22  71.22  71.37  71.15  71.3   70.99  71.07  71.3
  72.06  72.37  72.14  72.67  72.21  72.52  73.13  72.37  72.21  72.37
  73.82  73.66  73.82  74.12  74.12  74.04  73.51  74.2   74.12  74.12
  73.82  73.74  73.66  73.43  73.82  73.74  73.43  73.43  73.51  73.82
  73.59  73.36  73.74  72.98  72.98  73.43  73.51  73.05  73.21  73.43
  72.29  72.21  71.98  72.37  71.68  72.06  71.98  72.29  72.06  71.76
  71.3   70.99  70.99  71.07  71.3   70.99  71.3   71.07  71.3   72.29
  72.21  72.21  72.14  72.67  72.21  72.29  72.82  72.59  72.9   74.2
  73.89  73.89  73.59  73.89  74.2   73.59  73.66  73.97  73.66  73.13
  73.59  73.51  73.66  73.89  73.51  74.04  74.04  74.35  74.04  73.05
  73.51  73.51  73.21  73.21  73.51  73.51  73.74  73.21  73.66  72.98
  72.29  72.52  72.37  72.29  72.37  72.06  72.29  72.14  70.92  70.99
  70.76  71.22  70.99  70.61  70.99  71.3   70.69  70.99  72.52  72.29
  72.29  72.52  72.44  72.44  72.59  73.05  72.75  72.82  73.74  73.89
  74.04  74.12  74.12  74.12  74.43  74.12  73.97  73.89  73.74  73.36
  73.05  73.59  73.21  73.21  73.51  73.36  73.13  73.21  73.13  73.13
  72.98  72.98  72.9   73.66  73.28  72.82  73.28  72.98  72.29  72.52
  72.37  72.52  72.21  72.59  72.59  73.21  72.82  71.45  71.53  71.6
  71.37  71.15  70.76  71.22  71.07  71.15  70.92  72.52  72.59  72.44
  72.59  72.75  72.98  72.75  72.82  72.75  72.9   74.43  74.27  74.58
  74.12  75.11  74.04  74.04  74.5   73.74  74.12  74.12  74.35  74.04
  73.97  74.12  73.82  73.89  73.59  73.36  74.43  72.82  72.9   73.51
  72.98  72.59  72.82  72.9   73.51  73.28  72.75  73.21  73.05  72.82
  72.59  72.52  72.44  72.59  72.59  72.82  71.3   71.37  71.76  71.37
  71.76  71.53  71.91  71.45  71.53  71.3   72.59  72.67  72.29  72.67
  72.29  72.44  72.52  72.21  71.68  72.29  73.97  74.04  74.2   74.12
  74.2   74.2   73.97  74.5   73.97  74.12  73.43  73.43  73.59  73.43
  73.74  73.74  73.97  74.2   73.59  73.43  73.36  73.36  73.43  72.98
  73.05  73.28  72.9   73.43  72.82  72.98  72.9   72.98  72.82]",72.33000000000001,70.99,72.52,74.08000000000001,73.285,73.055,905,2,1,1.2
283,Tag1,Tag2,"[305.45  72.14  72.44  72.21  72.37  72.37  72.82  72.59  72.98  72.59
  72.9   71.53  71.22  71.22  71.37  71.15  71.3   70.99  71.07  71.3
  72.06  72.37  72.14  72.67  72.21  72.52  73.13  72.37  72.21  72.37
  73.82  73.66  73.82  74.12  74.12  74.04  73.51  74.2   74.12  74.12
  73.82  73.74  73.66  73.43  73.82  73.74  73.43  73.43  73.51  73.82
  73.59  73.36  73.74  72.98  72.98  73.43  73.51  73.05  73.21  73.43
  72.29  72.21  71.98  72.37  71.68  72.06  71.98  72.29  72.06  71.76
  71.3   70.99  70.99  71.07  71.3   70.99  71.3   71.07  71.3   72.29
  72.21  72.21  72.14  72.67  72.21  72.29  72.82  72.59  72.9   74.2
  73.89  73.89  73.59  73.89  74.2   73.59  73.66  73.97  73.66  73.13
  73.59  73.51  73.66  73.89  73.51  74.04  74.04  74.35  74.04  73.05
  73.51  73.51  73.21  73.21  73.51  73.51  73.74  73.21  73.66  72.98
  72.29  72.52  72.37  72.29  72.37  72.06  72.29  72.14  70.92  70.99
  70.76  71.22  70.99  70.61  70.99  71.3   70.69  70.99  72.52  72.29
  72.29  72.52  72.44  72.44  72.59  73.05  72.75  72.82  73.74  73.89
  74.04  74.12  74.12  74.12  74.43  74.12  73.97  73.89  73.74  73.36
  73.05  73.59  73.21  73.21  73.51  73.36  73.13  73.21  73.13  73.13
  72.98  72.98  72.9   73.66  73.28  72.82  73.28  72.98  72.29  72.52
  72.37  72.52  72.21  72.59  72.59  73.21  72.82  71.45  71.53  71.6
  71.37  71.15  70.76  71.22  71.07  71.15  70.92  72.52  72.59  72.44
  72.59  72.75  72.98  72.75  72.82  72.75  72.9   74.43  74.27  74.58
  74.12  75.11  74.04  74.04  74.5   73.74  74.12  74.12  74.35  74.04
  73.97  74.12  73.82  73.89  73.59  73.36  74.43  72.82  72.9   73.51
  72.98  72.59  72.82  72.9   73.51  73.28  72.75  73.21  73.05  72.82
  72.59  72.52  72.44  72.59  72.59  72.82  71.3   71.37  71.76  71.37
  71.76  71.53  71.91  71.45  71.53  71.3   72.59  72.67  72.29  72.67
  72.29  72.44  72.52  72.21  71.68  72.29  73.97  74.04  74.2   74.12
  74.2   74.2   73.97  74.5   73.97  74.12  73.43  73.43  73.59  73.43
  73.74  73.74  73.97  74.2   73.59  73.43  73.36  73.36  73.43  72.98
  73.05  73.28  72.9   73.43  72.82  72.98  72.9   72.98  72.82]",72.52,71.185,72.75,74.195,74.005,72.9,905,2,1,1.2
284,Tag1,Tag2,"[305.45  72.14  72.44  72.21  72.37  72.37  72.82  72.59  72.98  72.59
  72.9   71.53  71.22  71.22  71.37  71.15  71.3   70.99  71.07  71.3
  72.06  72.37  72.14  72.67  72.21  72.52  73.13  72.37  72.21  72.37
  73.82  73.66  73.82  74.12  74.12  74.04  73.51  74.2   74.12  74.12
  73.82  73.74  73.66  73.43  73.82  73.74  73.43  73.43  73.51  73.82
  73.59  73.36  73.74  72.98  72.98  73.43  73.51  73.05  73.21  73.43
  72.29  72.21  71.98  72.37  71.68  72.06  71.98  72.29  72.06  71.76
  71.3   70.99  70.99  71.07  71.3   70.99  71.3   71.07  71.3   72.29
  72.21  72.21  72.14  72.67  72.21  72.29  72.82  72.59  72.9   74.2
  73.89  73.89  73.59  73.89  74.2   73.59  73.66  73.97  73.66  73.13
  73.59  73.51  73.66  73.89  73.51  74.04  74.04  74.35  74.04  73.05
  73.51  73.51  73.21  73.21  73.51  73.51  73.74  73.21  73.66  72.98
  72.29  72.52  72.37  72.29  72.37  72.06  72.29  72.14  70.92  70.99
  70.76  71.22  70.99  70.61  70.99  71.3   70.69  70.99  72.52  72.29
  72.29  72.52  72.44  72.44  72.59  73.05  72.75  72.82  73.74  73.89
  74.04  74.12  74.12  74.12  74.43  74.12  73.97  73.89  73.74  73.36
  73.05  73.59  73.21  73.21  73.51  73.36  73.13  73.21  73.13  73.13
  72.98  72.98  72.9   73.66  73.28  72.82  73.28  72.98  72.29  72.52
  72.37  72.52  72.21  72.59  72.59  73.21  72.82  71.45  71.53  71.6
  71.37  71.15  70.76  71.22  71.07  71.15  70.92  72.52  72.59  72.44
  72.59  72.75  72.98  72.75  72.82  72.75  72.9   74.43  74.27  74.58
  74.12  75.11  74.04  74.04  74.5   73.74  74.12  74.12  74.35  74.04
  73.97  74.12  73.82  73.89  73.59  73.36  74.43  72.82  72.9   73.51
  72.98  72.59  72.82  72.9   73.51  73.28  72.75  73.21  73.05  72.82
  72.59  72.52  72.44  72.59  72.59  72.82  71.3   71.37  71.76  71.37
  71.76  71.53  71.91  71.45  71.53  71.3   72.59  72.67  72.29  72.67
  72.29  72.44  72.52  72.21  71.68  72.29  73.97  74.04  74.2   74.12
  74.2   74.2   73.97  74.5   73.97  74.12  73.43  73.43  73.59  73.43
  73.74  73.74  73.97  74.2   73.59  73.43  73.36  73.36  73.43  72.98
  73.05  73.28  72.9   73.43  72.82  72.98  72.9   72.98  72.82]",72.59,71.53,72.36500000000001,74.12,73.59,73.015,905,2,1,1.2
