,Rx,Tx,MPP Start Time (s),MPP Stop Time (s),Voltages (mV),Frequency (MHz),Run Exp Num,NumMPPs,Laser dist,Tape dist
21,Tag2,Tag1,1757536674.6947381,1757536675.997801,"[54.21 56.88 57.26 57.95 56.95 56.5  56.88 56.73 56.65 56.19 56.57 59.85
 60.69 60.85 60.01 60.62 60.46 60.46 60.39 60.16 60.62 50.09 49.78 50.55
 50.16 50.39 50.24 50.39 49.94 50.32 54.06 54.28 53.98 53.67 53.83 54.44
 53.75 54.28 54.51 54.28 58.94 58.79 59.55 59.4  59.32 58.86 58.94 59.32
 59.32 59.7  62.75 61.84 62.52 62.22 62.14 62.22 62.6  61.99 61.91 62.37
 57.11 56.34 56.42 56.5  56.65 57.03 57.26 56.5  56.73 56.88 60.92 60.39
 60.85 60.01 60.16 61.23 60.69 60.01 60.23 49.55 50.39 50.16 50.77 51.16
 50.47 50.24 50.01 50.09 49.63 54.36 53.29 54.13 54.36 54.36 53.75 54.06
 53.75 53.44 53.9  58.94 59.24 59.09 59.01 59.32 59.24 59.32 59.47 60.01
 58.94 62.68 62.45 61.38 61.68 61.84 61.76 62.22 62.22 62.37 62.45 57.18
 56.95 56.04 56.73 57.03 57.11 56.95 56.88 57.03 56.57 60.31 60.77 60.16
 60.39 61.15 60.46 60.85 61.38 59.78 49.55 49.78 49.71 50.24 49.4  50.32
 49.86 49.55 49.63 50.09 53.67 53.14 54.13 53.98 53.83 53.83 54.13 54.13
 53.67 53.6  59.47 58.71 59.24 59.09 59.01 58.94 58.94 58.86 59.17 59.24
 61.76 62.68 62.6  61.76 61.61 62.6  61.91 62.6  62.22 62.14 57.03 56.57
 56.8  57.18 57.26 57.18 57.41 56.95 57.26 57.34 60.77 60.08 60.23 61.
 60.77 60.08 60.23 60.77 60.31 50.55 50.32 50.47 50.32 49.55 49.78 49.71
 50.24 49.94 50.09 54.13 53.6  53.06 53.75 53.83 53.67 54.59 53.52 53.6
 53.9  59.85 58.86 59.4  58.79 59.4  59.17 59.09 58.56 59.24 59.17 62.14
 62.22 61.91 61.76 61.91 61.91 62.37 62.37 61.91 62.37 57.11 57.11 56.88
 56.19 57.56 56.34 56.19 56.04 56.5  60.39 60.46 60.46 60.39 61.38 60.54
 60.69 60.46 60.85 60.54 50.93 50.16 50.93 49.63 49.86 50.24 49.32 50.32
 50.24 50.24 53.52 53.75 54.36 54.06 53.44 53.83 54.44 54.13 53.37 53.67
 58.79 59.32 59.4  59.4  58.71 59.4  58.48 59.24 58.79 58.48 61.99 62.14
 62.68 62.52 62.14 62.29 62.22 62.22 63.06 62.45 62.6  62.07 63.52]",915,10,5,0.5,0.5
22,Tag1,Tag2,1757537643.2381358,1757537644.5382786,"[61.53 63.36 63.13 63.59 63.59 63.44 63.21 63.29 63.44 63.59 62.83 62.91
 62.75 62.6  62.68 62.83 63.13 62.83 62.75 63.82 64.13 64.05 63.82 63.97
 64.13 63.74 63.74 63.9  63.97 65.27 65.12 65.12 65.04 65.19 65.12 65.19
 65.19 65.12 65.12 64.66 64.74 64.51 64.74 64.66 64.43 64.43 64.81 64.66
 64.58 64.05 63.9  63.9  63.82 63.9  64.13 64.05 63.9  64.28 63.97 63.36
 63.29 63.59 63.44 63.44 63.52 63.59 63.44 63.52 63.36 62.83 62.6  62.83
 62.83 62.98 62.75 62.75 62.68 62.75 63.97 63.59 64.05 64.05 63.74 63.82
 63.74 63.9  63.97 63.52 64.89 64.89 64.97 64.97 65.12 64.97 64.89 65.19
 64.66 64.97 64.74 64.74 64.35 64.51 64.66 64.35 64.35 64.43 64.66 64.28
 63.29 63.74 63.59 63.59 63.59 63.82 63.74 63.59 63.9  63.36 63.06 63.13
 62.83 63.13 63.13 63.13 62.68 63.13 62.98 62.45 62.22 62.37 62.29 62.37
 62.45 62.52 62.45 62.22 62.07 63.29 63.13 63.59 63.44 63.52 63.29 63.74
 63.59 63.52 63.21 64.43 64.13 64.35 64.74 64.58 64.58 64.2  64.66 64.35
 64.28 63.74 64.05 64.2  63.97 64.05 64.05 64.05 64.05 64.05 63.97 63.44
 63.67 63.29 63.44 63.21 63.21 63.59 63.44 63.67 63.36 63.13 63.06 63.06
 62.6  63.21 63.13 63.06 63.06 63.29 62.52 62.45 62.22 62.6  62.6  62.45
 62.22 62.68 62.52 62.6  63.97 63.36 63.44 63.9  63.59 63.52 63.74 63.82
 63.59 63.82 64.97 64.81 64.74 64.97 64.81 65.04 64.81 64.89 64.81 64.81
 64.58 64.66 64.81 64.43 64.51 64.66 64.58 64.58 64.66 64.81 64.05 63.9
 64.2  64.05 64.05 63.82 63.97 64.13 64.28 63.9  63.59 63.67 63.9  63.9
 63.82 63.74 63.67 63.59 63.9  62.83 63.06 62.6  63.06 63.13 62.91 62.98
 63.13 62.98 62.91 63.67 63.74 64.2  64.13 63.97 64.05 64.35 64.05 64.05
 64.05 65.27 65.27 65.04 65.19 65.12 65.04 65.12 65.42 65.35 64.97 64.81
 64.89 65.04 64.74 64.66 64.66 64.81 64.58 64.58 64.81 64.28 63.9  64.13
 63.9  63.97 63.67 63.9  64.35 64.28 64.05 63.82 63.97 63.97]",915,11,5,1.2,1.2
23,Tag2,Tag1,1757537645.7604427,1757537647.059329,"[30.1  30.71 29.72 30.33 30.25 30.17 30.17 29.95 29.34 29.79 29.95 31.24
 30.4  31.17 31.17 31.24 31.4  31.32 31.09 31.09 29.41 29.64 29.56 29.26
 29.87 30.02 30.02 30.1  29.26 29.26 31.62 31.01 32.01 31.85 32.46 32.31
 31.78 31.78 32.08 31.17 32.39 32.69 32.62 33.84 32.85 31.78 32.69 32.69
 32.08 32.08 32.16 32.77 32.62 32.08 32.39 32.54 32.46 32.39 31.62 31.85
 29.79 29.49 29.95 30.63 29.64 29.87 29.87 30.56 29.87 31.47 31.01 31.01
 31.24 31.55 31.09 31.01 31.09 31.32 30.71 29.87 30.17 30.02 29.79 29.56
 30.33 29.87 29.79 29.49 29.79 31.93 31.47 31.7  31.85 31.55 31.62 31.62
 31.78 32.01 31.93 32.31 32.31 32.46 32.54 32.08 32.54 32.31 32.69 32.69
 32.69 32.85 32.92 32.46 32.77 33.23 32.85 33.3  32.08 33.07 33.   29.72
 30.63 30.86 30.02 29.87 29.87 29.87 30.1  31.01 32.39 31.55 31.24 31.4
 31.17 31.09 31.47 31.62 30.48 30.86 29.56 29.87 30.4  30.33 29.64 30.4
 29.79 29.49 28.95 30.1  31.62 31.47 31.17 32.46 32.77 32.31 31.62 32.08
 31.55 31.78 32.69 32.62 32.62 32.69 32.85 33.3  32.92 33.07 32.77 32.77
 32.46 32.54 32.46 32.62 32.54 33.38 32.23 32.39 32.16 32.85 29.79 29.64
 30.1  29.49 30.33 29.95 30.79 30.02 30.1  30.79 31.01 31.4  30.63 30.4
 31.78 31.17 30.86 31.32 31.93 29.56 30.33 30.02 29.56 29.26 29.72 29.79
 30.1  29.87 29.79 31.93 31.55 31.24 31.78 31.78 31.62 31.55 31.78 31.32
 31.47 32.46 33.07 33.07 32.85 32.62 32.46 32.31 32.31 32.39 32.54 32.62
 32.46 32.77 32.69 32.01 32.46 32.77 32.69 32.69 30.1  29.87 29.72 30.4
 30.25 30.48 29.87 30.25 31.17 29.79 31.09 32.39 30.86 31.85 31.47 31.17
 30.63 30.4  30.4  30.94 30.94 30.63 29.56 30.02 29.95 29.49 30.17 30.1
 30.4  29.87 31.7  31.93 31.4  31.55 31.85 32.01 32.23 32.23 32.31 31.93
 32.23 32.31 32.77 32.46 32.92 33.23 33.23 32.92 32.85 33.23 32.92 32.31
 32.39 32.69 32.23 33.53 33.   33.15 32.54 33.61 32.85 32.85 32.31]",915,11,5,1.2,1.2
24,Tag1,Tag2,1757537797.941111,1757537799.2490742,"[59.55 58.86 58.71 58.86 58.79 58.94 58.71 58.63 58.48 58.94 58.4  58.48
 58.48 58.86 58.94 58.63 58.71 58.71 58.56 58.94 60.08 60.31 60.39 60.62
 60.62 60.16 60.69 60.39 60.39 60.08 60.16 60.31 60.31 60.16 60.08 60.54
 60.23 60.16 60.08 59.78 60.01 59.93 59.93 59.78 59.85 59.7  59.62 59.85
 59.85 58.86 59.47 59.17 58.79 58.94 59.32 59.32 59.01 59.4  59.32 58.86
 59.17 59.09 58.71 58.79 59.17 59.17 59.01 59.17 59.4  58.48 58.48 58.71
 58.56 58.48 58.48 58.63 58.33 58.63 58.71 60.23 60.46 60.16 60.62 60.08
 60.31 60.01 60.23 60.39 60.31 60.31 60.08 60.16 60.54 60.46 60.16 60.39
 60.08 60.46 60.08 59.62 59.7  59.78 59.78 59.78 59.85 59.93 59.78 60.01
 59.32 59.09 59.17 59.32 58.94 58.79 58.71 59.24 58.94 58.86 58.63 58.86
 58.48 58.56 58.56 58.94 58.48 58.86 58.79 58.63 58.48 58.79 58.79 58.79
 58.94 58.48 58.25 58.94 58.86 58.71 60.62 60.08 60.31 60.08 60.39 60.39
 60.39 60.08 60.39 60.39 60.39 60.16 60.01 60.39 60.39 60.16 60.39 60.31
 60.08 59.7  60.08 59.78 59.47 59.62 59.93 59.7  59.17 59.78 59.93 58.79
 58.86 59.4  59.09 58.86 59.32 59.17 59.01 59.09 59.47 58.63 58.56 58.94
 58.79 59.01 58.63 59.01 58.71 58.94 58.63 58.63 58.18 58.48 58.63 58.56
 58.48 58.71 58.86 58.56 58.56 60.08 60.46 60.23 60.08 60.31 60.39 60.31
 60.54 60.08 59.85 60.08 60.39 60.08 60.31 60.39 60.62 60.16 60.31 60.39
 59.78 59.55 59.7  59.4  59.32 59.47 59.85 59.47 59.55 59.62 58.94 58.94
 59.01 58.94 58.94 58.86 59.17 59.01 58.71 59.17 58.79 58.4  58.71 58.86
 58.63 58.63 58.63 58.86 58.86 58.86 58.56 58.94 58.4  58.4  58.63 58.79
 58.4  58.56 58.63 60.08 60.16 60.31 60.08 60.46 60.31 60.23 60.39 60.39
 60.31 59.78 60.16 60.31 60.16 60.08 59.93 59.93 60.01 59.85 60.01 59.62
 59.62 59.62 59.62 59.93 59.55 59.93 59.47 59.62 59.62 58.94 58.86 58.79
 59.17 59.09 58.63 59.01 59.01 58.63 58.86 58.79 58.86 58.71]",915,12,5,1.22,1.22
25,Tag2,Tag1,1757537800.462309,1757537801.758851,"[26.67 26.21 25.52 26.13 25.52 26.13 26.05 26.51 26.28 26.82 26.21 26.05
 25.9  26.21 26.28 26.67 26.51 26.67 26.51 25.9  26.28 26.05 25.83 26.13
 26.13 26.13 26.28 25.22 25.52 27.73 27.35 27.43 27.81 27.05 27.05 27.73
 27.81 27.66 27.43 28.27 28.42 28.65 27.66 28.19 28.11 27.96 28.57 28.04
 27.58 28.42 27.96 27.66 27.73 28.19 28.11 27.58 27.66 27.66 25.9  25.9
 25.75 25.6  25.9  25.75 26.67 26.67 26.05 26.59 26.67 26.59 26.97 26.44
 26.74 26.97 26.51 26.74 26.67 27.28 25.6  25.29 26.74 25.75 25.37 25.9
 25.9  25.9  25.52 25.83 27.43 27.35 27.81 27.5  27.05 27.43 27.81 27.35
 27.35 27.12 28.42 27.66 27.96 28.11 28.04 28.27 28.04 28.27 28.19 28.42
 27.81 27.66 28.11 28.19 28.65 28.27 27.66 28.04 28.11 25.44 25.75 26.82
 26.13 26.21 26.28 25.9  26.28 25.67 25.06 26.51 26.36 26.21 26.21 26.74
 26.21 27.05 26.36 25.98 26.36 25.67 25.67 26.13 25.67 25.83 25.98 25.52
 25.52 26.21 25.83 27.28 27.96 27.58 27.58 27.43 27.66 27.35 27.58 27.58
 26.97 28.5  28.11 28.04 27.73 27.89 28.57 28.5  28.73 27.89 28.04 28.04
 27.89 28.19 27.96 28.27 28.11 27.73 28.42 28.11 25.9  25.83 25.37 25.67
 25.83 25.6  26.36 25.6  26.05 26.05 27.2  26.51 27.58 26.97 26.67 27.35
 26.82 26.82 26.74 26.74 25.98 25.98 25.83 25.6  25.83 25.52 25.52 25.44
 25.52 25.75 27.5  27.2  26.67 27.96 27.66 27.58 26.97 27.43 27.43 27.73
 28.57 28.57 28.73 28.34 28.04 28.42 28.57 28.8  28.11 27.89 27.81 28.27
 27.89 27.96 28.42 28.34 28.5  28.57 27.81 25.37 26.51 26.82 26.36 25.9
 25.67 25.6  25.6  26.13 25.6  26.97 26.67 26.74 26.36 27.05 26.28 26.21
 26.28 26.51 26.89 25.52 25.6  26.51 25.83 26.05 25.06 25.37 25.98 25.6
 26.28 28.42 28.04 27.28 26.89 27.35 27.12 27.5  27.5  27.58 28.65 28.11
 27.73 28.34 28.19 27.81 27.66 27.81 28.42 28.19 28.27 27.81 27.89 28.19
 28.5  28.19 27.81 27.96 28.04 28.73 27.89 28.04 27.96 28.27]",915,12,5,1.22,1.22
26,Tag1,Tag2,1757538270.0388439,1757538271.3401659,"[56.34 55.96 55.96 55.81 55.5  55.73 55.96 55.66 55.81 55.89 55.96 56.12
 55.73 55.96 55.73 56.19 55.66 55.96 55.96 55.89 56.04 58.4  57.95 58.02
 58.4  57.87 58.1  58.02 58.1  58.18 58.4  56.95 56.73 57.11 57.34 57.34
 56.88 57.11 57.11 56.8  56.65 56.42 56.5  56.42 57.03 56.65 56.73 56.42
 56.73 56.12 55.96 55.73 56.19 55.81 55.89 55.96 55.81 56.04 56.19 56.04
 55.43 55.66 55.89 55.81 55.58 55.58 55.66 55.81 55.58 55.89 56.12 56.19
 55.81 56.27 55.96 56.27 55.96 56.42 56.27 55.89 57.95 58.1  57.95 58.02
 57.79 58.25 58.18 57.56 57.95 56.95 56.88 56.88 57.26 57.11 57.18 57.34
 56.95 56.5  57.41 56.57 56.42 56.57 56.5  56.42 56.65 56.57 56.34 56.04
 56.42 56.27 56.12 55.81 55.89 56.04 55.5  55.96 56.12 55.73 55.73 55.35
 55.66 55.73 55.43 55.73 55.35 55.66 55.66 56.04 55.5  55.81 55.58 55.96
 55.96 55.89 55.66 55.73 55.81 55.96 55.89 57.87 57.79 58.1  58.02 58.1
 57.72 58.1  58.02 58.1  56.95 56.34 57.03 57.03 57.18 56.8  56.88 56.95
 57.26 56.42 56.8  56.5  56.34 56.19 56.57 56.27 56.57 56.34 56.65 56.27
 56.04 56.19 56.12 55.73 56.04 56.27 56.27 56.34 56.27 56.19 55.66 55.81
 55.89 55.66 55.66 55.66 55.58 55.73 55.43 55.73 55.73 55.81 55.73 55.96
 55.89 55.58 55.89 55.43 55.73 55.73 57.72 57.79 58.02 58.18 57.72 57.72
 57.72 57.87 58.25 56.65 56.57 57.11 56.95 56.95 56.8  56.8  56.73 56.95
 57.03 56.73 56.27 56.42 56.42 56.57 56.34 56.34 56.73 56.5  56.12 56.04
 56.04 55.73 55.43 56.04 55.66 55.5  55.73 55.96 55.89 55.35 55.89 55.73
 55.5  55.66 55.96 55.81 55.73 55.43 55.73 55.58 55.5  55.73 55.66 55.73
 55.96 55.73 55.73 55.43 57.95 58.1  58.18 58.18 57.49 58.02 58.1  57.95
 57.64 57.79 56.8  57.11 57.03 57.11 56.73 56.95 56.95 56.73 56.95 56.5
 56.42 56.73 56.34 56.12 56.42 56.65 56.12 56.42 56.73 56.04 55.89 55.73
 56.19 55.96 55.81 55.73 55.96 55.73 55.43 56.04 55.66 55.58 55.81]",915,13,5,1.24,1.24
27,Tag2,Tag1,1757538272.5587168,1757538273.8589242,"[24.68 23.38 23.77 23.69 23.54 24.07 23.61 23.61 23.84 23.61 24.22 24.15
 24.91 24.38 24.3  24.91 23.99 23.77 23.77 24.07 24.22 24.38 24.61 24.3
 24.38 24.3  24.45 24.3  24.3  25.6  26.05 26.21 26.05 25.6  25.98 25.83
 25.9  25.98 26.13 26.74 26.51 26.74 26.67 26.44 26.13 26.21 26.28 26.44
 27.05 25.44 25.52 26.05 26.05 25.44 25.67 25.9  26.13 25.37 23.54 23.84
 23.92 23.23 22.93 23.54 23.16 22.93 23.31 23.31 23.99 23.69 23.69 24.15
 24.15 24.07 24.22 24.53 25.14 24.15 24.15 24.3  24.15 24.15 23.99 23.92
 24.38 24.15 23.99 24.3  25.9  25.98 26.13 25.9  25.9  26.59 26.05 26.74
 26.21 26.36 26.44 26.51 25.83 25.9  26.05 27.28 26.51 26.13 25.75 25.22
 25.67 25.75 25.22 25.52 25.75 25.22 25.9  25.67 25.6  23.38 23.46 23.23
 23.08 23.16 23.54 23.08 23.69 23.46 23.46 23.99 23.84 23.84 23.61 24.61
 23.77 23.77 23.92 23.54 24.53 24.38 24.22 23.92 24.07 23.99 24.3  24.22
 24.53 24.07 23.92 25.75 26.13 25.9  26.05 25.37 25.67 25.6  26.44 25.75
 26.21 26.05 26.05 26.51 26.82 26.74 26.51 26.36 27.28 26.51 25.67 26.36
 26.05 25.29 25.98 25.9  26.05 26.36 25.98 25.83 23.84 22.85 23.31 23.69
 23.31 23.31 23.23 23.69 23.46 23.08 23.54 23.69 24.38 24.07 23.84 23.77
 24.15 23.92 24.15 23.99 23.92 24.38 24.38 24.22 24.07 24.07 24.3  24.3
 24.15 24.15 26.51 25.9  25.6  25.98 25.67 25.9  25.9  25.75 26.28 25.98
 26.05 26.44 25.75 26.67 26.44 25.75 26.82 26.74 26.21 25.37 25.6  26.13
 25.6  25.9  25.6  25.44 26.28 25.52 25.83 23.92 23.46 23.46 23.31 23.38
 22.93 23.23 23.38 23.08 23.69 23.92 24.07 23.92 24.07 24.15 23.99 23.84
 24.15 23.77 24.15 24.3  24.38 24.38 24.45 23.92 23.99 23.77 24.45 23.61
 23.77 25.75 25.9  25.9  26.21 25.83 25.75 26.36 25.98 25.98 26.74 26.28
 26.36 26.13 26.51 26.51 26.36 26.82 26.44 26.21 25.9  25.6  25.29 25.6
 25.6  25.67 25.6  26.13 25.6  25.52 25.67 25.52 25.52 25.37]",915,13,5,1.24,1.24
28,Tag1,Tag2,1757538731.3475957,1757538732.6501975,"[57.49 56.42 56.5  56.5  56.34 55.89 56.27 56.19 56.27 56.5  56.42 56.5
 56.65 56.88 56.5  56.5  56.65 56.5  56.34 56.57 56.5  58.25 58.25 58.63
 58.63 58.18 58.56 58.56 58.1  58.4  57.26 57.56 57.18 57.41 57.41 57.26
 57.26 57.26 57.64 57.26 56.73 57.03 57.18 56.8  56.65 57.11 57.18 57.03
 56.8  57.49 56.34 56.27 56.57 56.34 56.12 56.5  56.42 56.34 56.27 56.34
 56.19 56.04 56.27 56.27 56.27 56.5  56.65 56.19 56.12 56.19 56.5  56.42
 56.73 56.5  56.5  56.65 56.27 56.42 56.5  56.5  58.33 58.48 58.71 58.25
 58.63 58.48 58.63 58.33 58.25 57.49 57.18 57.56 57.11 57.49 57.49 57.11
 57.03 57.79 57.41 56.65 57.11 57.11 56.88 56.8  57.18 56.88 56.8  56.8
 57.03 56.19 56.5  56.5  56.19 56.19 56.65 56.5  56.27 56.5  56.42 56.34
 56.12 56.34 56.04 56.19 56.57 56.19 56.34 56.5  56.12 56.42 56.65 56.57
 56.5  56.34 56.65 56.5  56.57 56.73 56.65 58.18 58.56 58.25 58.56 58.48
 58.25 58.25 58.79 58.18 56.95 57.26 56.95 57.18 57.41 57.03 57.41 57.49
 57.11 57.03 57.26 56.95 56.5  57.03 56.88 56.95 56.73 56.8  56.95 56.5
 56.34 56.34 56.04 56.27 56.57 56.19 56.27 56.27 56.5  56.19 56.42 56.34
 56.34 56.34 56.5  56.27 56.5  56.34 56.12 56.04 56.65 56.42 56.27 56.57
 56.42 56.34 56.42 56.5  56.5  58.18 58.25 58.48 58.33 58.18 58.56 58.48
 58.4  58.33 58.25 57.18 57.41 57.26 56.88 57.41 57.56 57.18 57.11 57.41
 56.95 56.57 57.11 56.88 57.11 56.95 56.88 56.88 57.03 57.18 56.95 56.04
 56.42 56.27 56.34 56.5  56.27 56.42 56.65 56.34 56.5  56.12 56.57 56.19
 55.96 56.27 56.34 56.04 56.5  56.12 56.12 56.27 56.65 56.42 56.34 56.34
 56.5  56.42 56.19 56.42 58.56 58.33 58.18 58.4  58.56 58.56 58.33 58.1
 58.63 58.71 57.26 57.26 57.56 57.26 57.26 57.49 57.34 56.95 57.49 57.11
 56.73 56.73 57.03 56.88 56.88 57.34 57.18 56.8  57.18 56.88 56.19 56.34
 56.73 56.5  56.19 56.5  56.5  56.19 56.42 56.65 56.42 56.73 56.42]",915,14,5,1.26,1.26
29,Tag2,Tag1,1757538733.8663676,1757538735.1672544,"[20.94 20.71 20.49 20.64 20.64 20.71 20.56 20.1  20.33 20.79 20.64 21.1
 21.02 20.79 20.94 20.64 20.94 20.49 20.71 21.55 22.01 21.48 21.71 21.93
 21.4  21.48 21.4  21.32 21.48 22.85 23.   23.08 23.46 23.38 23.54 23.08
 23.31 23.   23.23 22.93 22.85 22.93 23.38 22.85 23.31 23.23 23.23 23.23
 22.7  22.01 22.55 22.55 22.01 22.47 22.47 22.01 22.39 22.55 20.64 20.33
 20.71 20.87 20.56 21.02 20.79 20.18 20.56 20.64 20.87 21.1  21.1  21.1
 20.79 20.71 20.94 20.71 21.17 20.26 21.86 21.71 21.63 21.63 21.48 21.71
 21.93 21.63 21.93 22.24 23.46 23.38 23.   23.61 23.38 23.08 22.93 22.62
 22.62 23.46 23.31 23.84 23.   23.23 23.08 23.31 23.23 22.85 23.31 23.16
 22.77 22.55 22.39 22.93 22.32 22.32 22.32 22.62 22.16 20.33 20.33 20.41
 20.64 20.49 20.87 20.33 20.49 20.33 20.26 20.94 20.64 20.64 20.56 20.87
 21.1  20.56 21.02 20.71 21.1  21.25 21.63 21.86 21.86 21.63 21.63 21.86
 21.4  21.48 21.48 23.16 23.23 23.16 23.08 23.54 23.31 23.46 23.38 23.08
 23.38 23.31 23.16 24.22 23.   23.46 23.38 23.23 23.61 23.31 23.16 22.55
 22.77 22.32 22.24 23.38 22.47 22.16 22.32 22.47 21.02 21.4  21.32 20.71
 20.79 20.79 20.41 21.1  20.49 20.79 21.02 20.71 20.79 20.71 20.79 21.17
 20.87 20.71 20.87 21.1  22.16 21.25 22.09 21.55 21.48 22.16 21.55 21.55
 21.48 21.4  22.85 23.16 23.08 23.23 22.93 23.   22.85 22.62 22.93 22.62
 23.   23.16 22.93 22.55 22.85 22.85 23.08 23.31 22.93 22.62 22.32 22.39
 22.55 22.77 22.47 22.39 22.39 22.39 22.16 20.1  20.26 20.41 20.64 20.56
 20.33 20.71 20.33 20.33 20.41 20.94 20.87 20.64 20.87 20.94 20.79 20.87
 20.94 20.94 21.32 22.16 21.25 21.17 22.01 21.4  21.71 21.78 21.71 22.16
 22.16 23.08 23.16 22.93 22.55 23.08 22.77 22.93 22.93 23.38 23.61 22.93
 22.93 22.93 23.46 23.16 23.92 23.77 23.   23.16 22.39 22.39 22.16 22.39
 22.93 22.7  23.31 22.32 22.47 22.39 22.01 22.7  22.55 22.39]",915,14,5,1.26,1.26
30,Tag1,Tag2,1757538994.80663,1757538996.111291,"[64.05 64.13 63.59 63.44 63.67 63.59 64.13 63.21 64.05 63.44 64.35 64.2
 64.97 64.43 64.43 64.81 64.28 64.51 64.43 64.81 65.04 65.73 65.5  65.12
 65.5  65.8  65.96 65.58 65.88 65.19 63.67 63.59 64.2  63.97 63.97 63.74
 63.9  64.2  63.97 63.44 63.29 63.67 63.67 63.29 63.52 63.82 63.29 63.82
 63.82 63.29 63.36 63.59 64.28 63.59 63.67 63.06 63.21 63.97 63.67 63.9
 64.05 63.74 63.52 63.67 63.9  63.97 63.29 63.59 64.05 63.97 63.97 64.28
 64.51 64.66 64.66 64.2  64.2  64.28 64.58 65.96 65.35 65.42 65.65 65.19
 65.65 65.19 66.19 65.35 65.42 63.74 64.28 63.29 64.13 63.74 63.97 63.74
 63.67 63.9  63.9  63.74 64.05 63.36 64.13 63.59 63.67 63.21 64.05 63.97
 63.36 63.44 64.05 63.82 63.44 64.2  63.29 63.74 63.97 63.21 64.2  63.59
 63.9  63.52 63.9  63.44 63.97 63.67 63.82 63.67 64.05 64.81 64.35 64.51
 64.58 64.66 64.35 64.05 64.28 64.74 65.12 65.19 65.35 65.19 65.65 65.5
 65.58 65.8  66.03 65.5  63.74 64.28 63.59 64.05 63.9  64.13 63.52 63.82
 63.9  63.74 63.13 63.06 63.67 63.13 63.52 63.97 63.52 63.74 63.21 62.98
 63.67 63.29 63.44 63.44 63.67 62.91 63.29 63.74 64.05 63.36 63.29 63.82
 63.67 63.74 63.74 63.52 63.82 64.05 63.52 64.28 63.9  64.74 64.05 64.58
 64.05 64.58 64.43 64.43 64.66 65.27 65.8  65.19 65.19 65.12 65.27 65.8
 65.65 65.12 64.35 63.52 63.82 63.52 63.97 64.28 63.9  63.44 64.13 63.82
 63.44 63.44 63.52 63.29 63.9  63.29 63.29 63.36 63.9  63.36 63.67 63.29
 63.9  64.05 63.36 63.13 63.82 63.13 63.36 63.44 63.74 63.97 64.05 63.97
 63.74 63.97 63.36 63.74 63.9  63.67 64.81 64.66 64.58 64.28 63.82 64.28
 64.51 64.66 64.05 64.89 65.65 65.19 65.19 66.19 65.58 65.65 65.12 66.03
 66.19 64.2  63.52 64.35 63.82 63.44 63.67 64.28 64.28 64.05 64.05 63.74
 63.82 63.21 63.06 64.13 63.97 63.82 63.97 64.05 63.44 63.44 63.36 63.36
 62.98 63.9  63.52 63.36 63.21 63.29 63.29 63.36 62.98 64.28 63.74]",915,15,5,1.28,1.28
31,Tag2,Tag1,1757538997.3302264,1757538998.6278546,"[22.77 20.71 20.18 21.1  20.33 21.17 20.56 21.4  20.94 20.87 21.1  20.41
 20.49 20.71 20.94 20.49 20.64 20.41 20.87 21.1  22.32 21.93 23.16 22.47
 21.93 21.86 21.63 21.55 22.55 22.85 23.16 23.16 23.31 23.92 23.54 22.93
 23.16 22.93 23.31 23.69 23.16 22.93 23.08 22.93 23.23 23.61 23.61 22.7
 23.92 23.   22.24 21.71 21.71 21.63 22.09 22.16 21.71 21.86 22.16 20.64
 20.41 20.1  20.79 21.17 21.55 21.55 21.93 20.94 21.17 20.41 20.87 20.1
 20.71 20.26 20.26 21.17 20.26 21.02 20.87 22.24 23.   22.09 22.93 22.16
 23.08 21.78 22.55 22.39 22.62 24.15 24.15 23.38 24.15 24.3  23.31 23.92
 23.61 23.54 24.45 23.16 23.38 23.   23.61 23.54 22.85 23.61 22.55 23.23
 22.32 22.55 22.47 22.09 21.63 22.39 21.78 21.78 22.62 21.32 20.87 21.02
 20.56 20.87 20.03 21.02 21.17 20.87 20.33 21.02 20.94 20.71 21.48 21.4
 21.48 20.64 21.4  21.02 20.87 20.33 22.01 22.7  22.77 22.7  22.39 23.16
 22.01 21.93 21.93 22.7  23.31 23.   22.77 23.   23.16 23.46 23.54 22.77
 23.69 22.93 23.46 23.38 23.77 23.31 22.62 22.47 23.31 22.47 22.32 22.09
 22.01 22.16 22.62 22.16 22.55 22.39 22.16 21.78 21.86 21.32 21.4  20.94
 20.56 20.94 20.49 20.64 20.03 20.03 20.33 20.94 20.94 21.63 20.33 21.25
 20.71 20.79 20.94 21.71 22.55 22.16 21.93 22.39 21.55 21.71 22.09 22.93
 23.54 22.01 21.93 23.31 23.77 23.38 23.61 23.46 22.7  23.23 23.54 22.77
 23.31 22.24 22.47 22.85 22.7  22.62 22.32 22.62 22.62 22.85 21.48 22.01
 22.09 22.7  21.78 21.93 21.86 22.01 22.32 21.93 20.94 20.94 20.49 20.64
 20.71 20.56 20.64 20.56 20.1  21.02 20.87 20.79 21.17 20.71 20.56 20.79
 21.17 21.1  20.94 21.1  22.32 22.16 22.77 23.38 22.01 22.77 23.23 21.86
 21.55 24.38 23.69 24.07 23.54 24.45 23.16 22.77 22.85 23.38 22.55 22.62
 23.   22.85 22.85 22.55 23.   22.93 22.62 22.7  22.55 21.86 21.93 21.93
 22.55 21.78 21.71 21.93 21.63 21.86 21.78 21.93 22.01 22.16 21.32]",915,15,5,1.28,1.28
