,Rx,Tx,MPP Start Time (s),MPP Stop Time (s),Voltages (mV),Frequency (MHz),Run Exp Num,NumMPPs,Laser dist,Tape dist
20,Tag1,Tag2,1757346350.773935,1757346352.0753748,"[127.45 127.83 127.37 127.22 127.76 127.53 127.45 127.3  127.91 127.3
 123.56 123.71 123.56 123.71 123.64 123.79 123.87 123.79 123.41 120.97
 121.27 120.81 121.04 121.19 120.74 120.97 120.97 121.04 120.81 130.27
 130.2  130.2  129.82 130.27 129.59 130.43 130.43 129.82 130.2  130.35
 129.82 129.97 130.27 130.2  130.12 130.43 130.2  130.35 130.27 128.9
 128.6  128.98 128.67 128.75 128.75 129.21 128.98 128.6  128.75 127.68
 127.6  127.45 127.22 126.99 127.15 127.15 127.53 127.45 127.3  123.56
 123.79 123.41 123.33 123.87 123.87 123.64 123.48 123.64 120.66 121.04
 120.81 120.81 120.97 121.04 120.51 120.89 120.89 120.81 130.05 129.97
 130.12 130.12 129.82 130.35 130.2  129.97 130.2  130.05 130.43 130.12
 130.35 129.89 130.12 130.27 130.05 129.89 130.05 130.27 129.05 128.37
 128.52 128.9  128.9  128.6  128.52 128.9  128.75 128.52 127.53 127.15
 126.76 127.15 126.76 126.99 127.22 127.07 127.53 123.56 123.64 123.48
 123.48 123.25 123.41 123.79 123.79 123.64 123.56 120.66 120.81 120.81
 120.74 120.74 120.97 120.74 120.89 120.58 120.43 129.66 130.2  130.43
 129.82 129.89 130.05 129.82 130.12 129.89 129.51 130.43 130.2  129.97
 129.82 129.97 130.2  129.97 129.82 129.97 129.66 128.9  128.67 128.9
 128.75 128.82 128.52 128.6  128.6  128.82 128.67 127.3  127.37 127.53
 127.45 127.15 127.07 127.15 127.07 127.45 123.87 123.56 123.94 123.79
 123.64 123.33 123.71 123.87 123.71 123.71 121.12 120.66 121.19 120.66
 120.97 121.04 120.43 121.12 121.35 120.89 130.12 130.05 130.35 130.2
 129.66 129.66 129.97 130.2  129.97 130.27 130.2  130.12 130.35 129.97
 130.05 130.27 130.27 129.97 130.27 130.5  129.13 128.9  128.9  129.13
 129.28 129.43 128.9  128.9  129.36 129.28 127.37 127.22 127.22 127.45
 127.3  127.68 127.37 127.6  127.07 123.79 123.64 123.79 124.02 124.02
 124.17 123.71 123.64 123.48 123.87 120.97 121.04 121.42 120.89 121.04
 121.12 121.27 121.12 121.19 120.97 130.5  130.5  130.43 130.5  130.43
 130.27 130.12 130.43 130.2  130.05 130.2  130.73 130.81 130.35 130.35
 130.43 130.73 130.73 130.58 130.43 129.28 129.21 129.21 128.9  129.28
 128.9  129.05 129.05 129.13 129.13 129.13 128.6  128.82]",915,10,5,0.5,0.5
21,Tag2,Tag1,1757346353.3162975,1757346354.623494,"[35.36 43.14 43.14 43.83 43.37 42.69 43.45 43.3  43.07 43.53 44.59 44.67
 44.21 45.74 44.9  45.82 43.83 44.67 44.75 33.99 34.6  34.68 35.74 33.76
 33.99 34.14 33.84 35.06 34.52 31.17 31.17 30.86 30.86 31.17 31.4  30.94
 32.08 31.4  30.86 34.14 34.6  33.99 33.91 34.07 34.52 34.52 33.91 33.99
 34.75 39.33 39.18 38.72 38.64 40.25 39.48 39.41 39.18 39.64 39.18 43.22
 43.98 42.99 44.06 43.45 43.37 43.3  43.45 43.3  45.13 44.75 44.75 44.21
 44.67 43.91 44.52 44.59 44.44 44.67 34.07 33.61 33.91 34.6  33.84 33.76
 34.14 34.22 33.53 34.37 30.48 31.78 30.79 31.01 32.01 31.24 31.47 31.32
 31.09 31.09 34.29 34.07 34.14 34.22 34.07 34.07 34.29 34.14 34.37 33.84
 39.33 39.1  39.56 39.56 39.25 38.95 39.33 39.1  39.18 38.8  43.68 43.68
 43.68 43.37 42.84 43.6  43.37 42.84 43.76 44.52 45.2  44.44 43.83 43.98
 44.21 44.29 44.06 44.9  44.29 34.29 33.84 33.91 33.91 33.76 34.45 34.07
 34.22 34.6  34.75 31.17 30.86 30.56 31.24 31.09 30.86 31.32 30.86 30.86
 31.47 34.45 34.75 34.14 34.07 34.91 34.22 33.84 33.68 33.91 34.29 38.87
 39.02 39.41 39.18 39.02 39.71 39.18 39.18 39.48 37.58 43.53 43.3  43.83
 43.07 43.6  43.53 42.76 43.6  42.99 44.44 44.59 44.29 44.21 44.44 44.21
 44.21 43.98 45.36 45.28 33.91 34.07 34.45 33.99 33.99 33.68 34.37 33.53
 34.22 34.22 30.71 31.09 30.71 31.09 30.79 30.63 30.86 30.86 31.01 30.4
 33.99 33.91 34.14 34.22 33.84 33.99 34.07 33.68 34.07 34.29 38.95 39.33
 39.02 39.18 39.71 39.48 39.25 39.64 39.25 43.91 43.76 43.3  43.3  44.06
 43.53 43.14 43.45 43.98 42.69 44.21 44.59 43.53 43.83 44.75 45.2  44.06
 45.36 43.91 44.52 34.45 33.76 34.07 33.84 34.14 34.14 34.14 33.91 33.53
 33.91 31.01 31.17 30.79 30.79 31.01 31.85 30.56 30.79 30.86 30.48 34.29
 33.99 34.14 34.07 34.14 33.84 33.91 34.37 34.45 33.84 39.64 38.72 39.02
 39.56 39.41 39.02 38.95 39.18 39.56 39.25 39.56 39.86 39.56]",915,10,5,0.5,0.5
22,Tag1,Tag2,1757348666.0356905,1757348667.3417783,"[71.6  71.68 71.45 70.99 70.92 71.76 71.45 71.45 71.22 71.6  72.21 72.21
 71.91 71.91 71.91 72.14 71.98 72.06 72.14 71.91 71.76 71.45 71.53 72.21
 71.76 71.68 71.83 72.14 72.21 70.08 70.23 70.31 70.38 70.46 70.31 70.31
 70.53 70.38 70.15 70.23 70.53 70.46 70.23 70.08 70.53 70.15 70.38 70.31
 70.53 70.92 70.76 70.61 70.99 71.15 70.84 70.76 70.92 70.99 71.15 70.99
 71.45 71.22 71.45 71.22 71.53 71.53 71.53 71.76 71.3  71.91 72.21 72.29
 72.21 71.98 72.21 72.06 72.14 72.21 71.6  71.83 72.29 72.06 71.6  71.98
 71.83 71.98 72.44 72.06 70.46 70.31 70.61 70.23 70.46 70.   70.38 70.23
 69.92 70.46 70.76 70.53 69.92 70.23 70.23 70.46 70.23 69.92 70.   70.08
 70.61 70.84 70.76 71.15 70.76 70.76 70.92 70.92 70.76 70.99 70.92 71.22
 71.37 71.22 71.15 71.07 71.3  71.22 71.3  71.76 71.6  71.98 72.06 71.53
 71.91 71.91 71.98 71.6  71.53 71.83 71.76 71.68 71.45 71.83 71.76 71.37
 71.37 71.53 71.53 70.   70.15 70.38 69.39 69.92 70.15 70.15 70.   69.92
 69.92 70.23 69.7  70.   70.15 70.38 69.7  70.15 70.38 70.46 70.   70.69
 70.38 70.61 70.92 70.84 70.53 70.46 70.76 70.76 70.69 70.84 70.99 71.07
 71.22 70.99 70.92 71.45 70.99 71.3  71.76 71.83 71.83 71.98 71.98 72.14
 71.76 71.91 71.91 72.29 71.37 71.6  71.76 71.6  71.68 71.6  71.37 71.98
 71.76 71.68 70.31 70.   70.23 69.92 70.   70.31 70.23 70.23 70.46 70.23
 70.38 69.62 70.   70.69 70.31 70.08 70.38 70.46 70.31 70.08 70.61 70.99
 71.07 71.15 70.61 70.92 71.15 70.84 70.31 71.45 71.15 71.3  70.92 71.37
 71.07 71.22 70.92 71.22 71.22 72.37 71.98 71.76 71.68 71.76 71.68 71.91
 71.68 71.98 71.83 71.98 71.83 71.6  71.53 71.6  71.37 71.45 71.91 71.53
 71.6  70.   69.92 70.08 70.   70.15 70.53 70.08 70.08 69.92 69.92 70.53
 70.46 70.38 69.85 70.46 70.61 70.31 70.31 70.53 70.15 70.92 70.92 70.92
 71.07 70.84 70.76 70.99 70.69 70.99 70.92 70.69 70.92 71.22]",915,11,5,1.2,1.2
23,Tag2,Tag1,1757348668.5542665,1757348669.859814,"[15.22 16.29 16.29 15.83 16.67 16.67 16.21 15.83 16.52 16.06 15.83 15.22
 15.68 15.75 15.14 15.14 15.53 15.22 15.3  15.68 16.29 15.91 15.91 15.98
 15.83 16.67 16.44 16.14 16.21 15.91 14.46 14.38 14.08 14.   14.38 14.99
 14.38 14.31 14.23 14.08 13.47 13.85 13.62 13.47 13.69 13.77 13.39 13.62
 13.92 13.85 13.85 13.77 13.92 13.85 13.62 13.39 14.08 14.08 13.62 13.54
 15.83 15.75 16.06 16.52 15.83 15.91 15.68 15.98 15.98 15.22 14.92 15.22
 14.99 14.69 14.99 15.14 15.22 15.91 15.3  15.83 15.68 15.91 16.06 16.9
 16.67 15.83 16.21 15.75 16.06 14.38 14.61 14.31 14.31 14.46 14.31 14.08
 14.23 14.23 14.   13.39 13.69 13.62 14.46 13.62 13.62 13.54 13.54 13.62
 13.47 13.62 13.85 13.85 14.23 14.15 13.77 13.69 14.61 13.85 13.69 16.14
 15.98 16.06 15.75 15.68 16.06 15.91 15.91 15.75 15.53 14.61 15.37 15.22
 15.14 14.99 15.07 15.3  15.14 14.92 15.6  15.83 15.98 15.98 15.91 15.91
 15.83 15.83 15.75 15.98 14.23 14.46 14.31 14.23 14.15 14.15 13.92 14.92
 14.   14.31 13.69 13.77 13.77 13.62 13.39 13.69 13.39 13.31 13.31 13.39
 13.69 13.92 14.15 14.08 13.62 13.47 13.39 13.69 13.69 14.   15.83 15.6
 15.98 15.68 16.06 16.29 15.83 16.14 15.98 14.84 14.92 14.76 14.76 15.3
 14.84 14.92 15.07 15.75 15.07 15.91 15.98 15.83 15.75 16.06 15.68 15.75
 16.37 16.14 15.75 14.08 14.   14.08 14.15 14.15 14.46 14.38 14.15 14.31
 14.23 13.69 13.62 13.24 13.77 13.54 13.47 13.31 13.69 13.69 14.   13.69
 13.92 13.39 13.92 14.   14.15 14.38 14.53 14.61 15.98 16.29 15.68 16.21
 15.91 17.36 18.43 16.14 16.9  15.98 15.53 15.22 15.45 14.76 15.07 15.3
 15.3  15.07 15.14 15.07 16.37 15.75 16.37 16.06 16.06 15.83 15.6  15.68
 15.91 15.68 14.   14.23 14.15 14.23 14.   14.38 14.38 14.53 14.69 14.31
 13.92 13.85 13.62 13.54 13.77 13.62 13.77 13.77 13.77 13.39 13.69 13.69
 13.92 13.54 13.69 14.31 13.92 13.54 13.85 14.   13.92 13.62 13.54]",915,11,5,1.2,1.2
24,Tag1,Tag2,1757348775.0886059,1757348776.387357,"[76.1  77.33 77.48 77.25 77.17 77.02 77.48 77.4  77.25 77.02 77.86 77.78
 78.32 77.86 77.94 77.78 78.16 77.71 78.09 76.87 76.64 76.26 77.02 76.87
 76.49 76.26 76.56 76.79 76.03 75.27 75.11 75.27 75.34 75.34 75.27 75.34
 75.65 75.49 75.27 75.95 75.88 75.88 75.88 75.65 75.95 76.03 75.8  76.03
 75.49 76.71 76.71 76.71 77.1  76.71 76.87 76.79 76.33 77.17 76.87 76.94
 77.02 77.4  77.25 77.25 77.1  77.17 77.1  76.79 77.78 77.86 77.4  77.78
 77.94 78.24 77.86 77.55 77.63 77.86 76.33 76.41 76.56 76.64 76.49 76.26
 76.33 76.33 76.41 76.56 75.27 74.96 75.34 75.42 75.42 75.11 75.04 75.57
 75.34 75.27 75.27 75.65 76.03 75.49 75.88 75.8  75.88 75.8  75.72 75.65
 76.71 76.49 76.64 76.71 77.02 76.71 77.1  76.64 76.87 77.33 77.17 77.25
 77.25 76.79 77.1  77.78 77.48 77.25 77.33 78.16 78.16 78.01 78.24 78.32
 77.86 77.78 78.62 77.71 77.94 76.71 76.71 76.79 76.33 76.94 76.41 76.87
 76.64 76.56 76.64 75.34 75.8  75.57 75.27 75.34 75.57 75.19 75.65 75.65
 75.72 75.49 75.88 76.18 75.57 75.88 75.95 76.18 75.8  76.26 76.56 77.1
 76.71 76.94 76.94 76.94 76.56 76.71 77.25 76.79 76.71 77.1  77.63 77.17
 77.25 77.1  77.25 77.48 77.17 77.17 77.86 77.71 77.86 77.71 78.24 77.86
 77.78 77.94 78.32 78.39 76.71 76.87 76.64 76.49 76.41 76.64 76.56 76.56
 76.64 76.64 75.34 75.49 75.57 75.42 75.34 75.8  75.49 75.8  75.49 75.57
 75.88 75.88 76.1  76.03 75.88 75.8  76.03 75.88 75.8  76.18 76.56 76.94
 76.71 77.1  76.87 77.1  76.49 76.64 76.71 77.63 77.33 77.55 77.33 77.55
 77.1  77.25 77.63 77.55 77.1  77.94 78.01 77.71 77.55 77.94 78.09 78.39
 77.63 78.47 77.94 76.79 77.02 76.64 76.49 76.71 76.79 76.79 76.56 76.94
 76.33 75.72 75.42 75.42 75.72 75.57 75.65 75.72 75.65 75.65 75.57 75.88
 75.95 76.33 75.8  76.18 76.1  76.03 75.57 75.88 75.88 76.87 77.02 76.94
 77.02 76.79 76.56 77.02 77.1  76.71 76.87 77.1  76.94 76.87]",915,12,5,1.22,1.22
25,Tag2,Tag1,1757348777.6011136,1757348778.9089644,"[21.32 21.4  21.55 21.48 21.32 21.48 21.55 21.55 21.63 21.25 21.4  20.87
 21.63 21.25 20.33 21.17 20.49 20.18 20.26 19.72 19.95 20.18 19.95 19.8
 20.18 20.1  19.72 19.95 20.33 19.11 18.96 18.73 18.04 18.88 18.81 18.58
 18.96 18.5  18.43 18.27 18.73 18.65 18.5  18.2  17.66 17.2  17.43 17.51
 17.66 18.35 18.35 18.04 18.04 19.49 18.2  19.04 19.11 19.42 18.43 22.32
 22.01 20.79 21.55 21.71 21.48 21.48 21.78 21.78 21.32 20.79 20.79 20.18
 20.49 20.33 20.03 20.1  20.18 20.26 20.1  20.03 20.1  20.18 19.72 20.71
 20.87 20.33 20.64 20.49 18.73 18.96 18.81 18.81 18.43 18.73 18.27 18.73
 18.88 19.04 18.43 18.27 18.81 18.43 18.27 18.88 18.43 18.35 18.12 18.5
 19.34 19.34 19.19 18.65 18.96 19.26 19.42 19.19 19.04 19.19 21.63 21.71
 21.71 21.17 21.17 21.1  20.56 20.49 20.94 19.95 20.03 19.95 19.8  20.49
 20.18 20.41 20.26 20.49 20.03 20.18 20.26 20.79 20.33 21.1  20.64 20.94
 20.71 20.87 20.26 18.73 18.65 18.04 18.5  17.89 18.2  18.96 18.58 18.5
 18.73 18.5  18.81 18.73 17.66 18.65 18.43 18.58 17.51 18.65 18.27 19.34
 19.42 18.88 19.72 18.88 19.49 19.42 19.04 19.34 19.04 21.78 22.32 22.24
 21.71 21.63 21.4  21.17 21.17 21.48 20.87 20.18 20.26 21.25 20.79 20.26
 20.41 20.56 21.1  21.02 20.94 21.32 20.49 21.1  20.87 20.26 19.95 20.03
 19.8  19.72 17.66 17.89 18.2  17.97 18.81 18.58 18.5  19.04 18.58 18.65
 18.88 18.65 18.35 17.97 18.43 18.35 18.96 18.81 18.65 18.27 19.49 18.96
 19.04 18.65 19.34 19.26 19.26 19.19 19.34 19.57 21.25 21.1  21.25 21.25
 21.17 21.32 20.94 21.1  20.94 19.95 20.26 20.41 20.33 20.26 20.1  20.94
 21.1  20.71 20.79 20.56 20.49 20.56 20.94 21.17 19.95 20.87 20.87 21.32
 19.95 18.88 18.96 18.73 17.97 18.88 19.19 18.96 18.58 18.27 18.73 17.97
 18.12 19.26 18.2  18.73 17.43 17.66 17.74 18.2  17.51 18.5  18.04 18.12
 18.27 19.49 19.42 19.42 18.58 18.73 18.88 18.35 18.73 18.65]",915,12,5,1.22,1.22
26,Tag1,Tag2,1757349108.6144376,1757349109.9145253,"[90.22 91.74 91.74 91.29 91.59 91.9  91.44 91.13 91.29 91.59 91.97 92.43
 92.51 92.28 92.36 92.2  92.74 92.13 92.51 92.2  90.22 90.14 90.68 90.3
 90.3  90.75 90.6  90.83 90.22 90.68 89.61 89.46 89.76 89.46 89.3  89.61
 89.46 89.61 89.61 89.38 90.3  90.07 89.76 90.14 90.3  90.07 89.91 89.91
 90.14 89.91 90.83 91.21 90.83 90.91 91.44 91.29 90.98 90.52 90.75 91.29
 91.06 91.52 91.74 91.36 91.74 91.67 91.52 91.21 91.67 91.82 92.28 92.13
 92.2  92.28 92.51 91.97 92.13 92.28 92.36 90.45 90.52 89.91 90.37 90.07
 90.3  90.22 90.22 89.91 90.83 89.15 89.38 89.68 89.46 89.46 89.3  89.23
 89.61 89.23 89.38 90.22 89.76 89.84 90.07 89.84 89.99 90.22 90.14 90.14
 90.07 91.29 90.98 90.75 90.91 91.21 91.21 90.91 91.29 91.13 91.21 91.36
 91.67 91.44 91.29 91.06 91.82 91.52 91.67 91.67 92.2  92.13 92.2  92.51
 91.9  92.2  92.2  92.13 92.28 92.2  90.6  90.6  90.45 90.6  90.52 90.07
 90.52 89.99 90.45 90.3  89.68 89.84 89.84 89.68 89.99 89.68 89.99 89.99
 89.53 89.53 90.14 90.45 90.37 89.84 90.45 90.68 89.91 89.99 90.22 90.3
 90.98 91.06 91.21 91.52 91.29 90.98 90.98 90.91 91.13 91.52 91.74 91.29
 91.67 91.67 91.52 91.44 91.52 91.59 91.21 91.97 92.05 92.05 92.05 92.43
 92.58 92.05 92.05 92.2  91.97 90.45 90.37 90.14 90.52 89.91 90.52 90.52
 90.68 90.45 90.3  89.76 89.53 89.68 89.84 89.68 89.46 89.61 89.38 89.46
 89.76 89.84 90.07 89.91 89.99 89.99 90.3  89.99 90.14 90.07 90.83 91.06
 90.91 91.06 91.06 90.98 90.91 90.83 91.13 90.68 91.44 91.97 91.59 91.36
 91.82 91.97 91.59 91.29 91.44 91.59 92.13 92.43 92.2  92.13 92.43 92.36
 92.36 92.13 92.43 92.28 90.52 90.6  90.6  91.06 90.45 90.68 90.45 90.52
 90.22 90.22 89.38 89.61 89.76 89.68 89.68 89.99 89.91 89.68 89.68 90.07
 90.45 90.07 90.14 90.07 90.07 89.91 90.07 90.3  90.37 91.21 91.36 91.21
 91.36 91.21 91.36 91.29 91.21 91.13 91.21 91.13 90.68 91.13 90.91]",915,13,5,1.24,1.24
27,Tag2,Tag1,1757349111.1363037,1757349112.4383628,"[21.55 24.22 24.07 24.53 24.22 24.07 24.53 24.22 24.15 23.84 24.15 24.45
 23.92 24.61 23.92 23.92 23.92 23.99 23.99 23.77 21.63 21.71 21.93 21.93
 21.71 21.48 22.01 21.71 21.4  20.94 20.1  20.1  20.26 20.71 20.49 20.33
 21.17 20.49 20.26 21.17 21.02 20.94 20.79 20.71 20.79 20.56 20.64 20.56
 20.94 21.93 22.09 21.93 22.24 22.24 22.01 22.24 22.09 22.47 21.86 24.15
 24.68 24.38 24.38 24.45 24.22 23.99 24.38 24.22 24.45 23.69 24.53 23.69
 24.61 23.77 24.91 23.69 23.92 23.99 23.61 21.71 21.86 21.93 21.86 21.4
 21.48 22.32 21.86 21.86 20.1  20.49 20.49 19.95 20.18 20.1  20.1  20.56
 20.33 20.49 21.02 20.79 20.49 20.71 21.1  20.56 21.25 21.02 20.87 20.87
 22.47 22.01 22.01 22.09 22.09 23.23 21.93 22.16 22.39 22.16 24.38 24.07
 24.22 24.3  24.45 24.07 24.38 23.99 24.3  24.22 24.3  23.69 23.92 23.99
 24.22 24.22 23.92 23.77 23.99 21.63 21.93 22.09 21.86 21.78 21.55 21.4
 21.86 21.48 21.63 20.26 20.03 19.95 20.26 20.18 21.48 20.64 20.1  20.33
 20.49 20.87 20.71 20.71 20.87 20.79 20.71 20.71 20.71 20.56 20.71 22.01
 22.09 21.78 21.63 22.01 22.32 22.01 21.86 22.24 21.71 24.15 23.92 24.15
 23.99 23.84 23.92 24.3  24.38 24.22 24.15 23.84 23.38 23.69 23.92 23.69
 25.06 23.77 24.99 23.69 21.71 21.48 21.71 21.78 21.86 21.55 21.63 22.77
 21.32 21.78 19.95 20.33 20.03 20.26 20.03 20.1  20.1  20.03 20.79 20.1
 20.64 20.33 20.94 20.94 20.87 21.1  20.71 21.1  20.87 20.87 22.16 21.93
 22.09 22.32 21.93 23.23 22.62 22.77 21.93 22.16 24.15 23.77 24.45 24.22
 24.38 23.84 23.92 24.15 24.22 24.07 24.07 23.99 23.77 24.07 23.69 23.99
 24.3  23.84 24.22 21.55 21.86 22.09 21.63 21.78 21.55 21.55 21.63 21.55
 21.93 20.33 20.49 20.41 20.49 20.41 21.17 20.87 20.79 20.26 20.41 20.71
 20.71 20.56 20.49 20.71 20.56 20.71 20.87 20.79 20.71 21.93 22.24 22.09
 22.32 22.32 21.71 22.01 22.01 21.71 22.09 22.24 22.39 22.16]",915,13,5,1.24,1.24
28,Tag1,Tag2,1757349194.2846656,1757349195.5940871,"[94.19 95.33 95.94 95.56 95.48 95.33 95.56 95.18 95.56 95.56 96.02 95.79
 96.17 95.79 95.94 96.25 95.94 96.4  96.17 95.79 93.5  93.19 93.42 93.27
 93.12 93.27 93.58 93.5  93.27 93.35 92.81 92.89 93.27 92.74 92.97 93.12
 92.81 93.04 93.5  92.89 93.88 93.88 93.8  93.8  94.26 93.8  93.58 93.58
 93.42 94.72 95.1  94.95 94.95 94.72 95.1  95.03 95.03 95.25 94.95 95.48
 95.56 95.1  95.48 95.64 95.79 95.64 95.64 95.18 95.25 95.64 96.02 95.33
 96.09 95.94 96.02 95.48 96.02 95.71 95.64 93.58 93.35 93.42 93.35 93.35
 93.27 93.65 93.27 93.27 93.35 93.04 92.97 92.97 93.04 93.27 93.04 92.97
 92.89 92.74 93.19 93.88 93.65 93.42 93.65 94.11 93.73 93.5  93.8  93.73
 94.64 94.87 94.95 94.34 94.95 94.87 94.64 94.64 95.03 94.8  95.25 95.33
 95.48 95.48 95.48 95.18 95.48 95.56 95.33 95.33 95.79 95.79 95.94 95.79
 95.79 96.02 96.02 95.79 95.71 95.94 93.12 93.04 93.35 93.65 93.35 93.5
 93.35 93.19 93.27 93.19 92.89 93.19 93.12 92.97 92.74 92.97 93.27 92.97
 93.04 93.96 93.88 93.73 93.8  93.88 93.58 93.58 93.73 93.65 93.88 94.57
 94.95 95.1  94.57 94.95 94.87 94.72 95.18 95.41 95.03 95.41 95.56 95.25
 95.03 95.33 95.25 95.03 95.41 94.95 95.25 95.71 95.94 95.79 95.79 95.86
 95.94 96.02 96.02 95.71 95.25 93.12 93.27 93.19 93.27 93.19 93.19 93.04
 92.97 93.04 93.42 92.66 92.81 92.58 92.89 92.89 92.81 92.97 92.51 93.04
 93.65 93.73 93.58 94.11 93.8  93.35 93.88 93.5  93.8  93.73 94.49 94.57
 94.72 95.03 95.03 94.8  94.57 94.8  94.42 95.03 95.33 95.25 94.87 95.56
 95.25 94.95 95.18 95.25 95.33 95.18 96.02 95.86 95.79 95.86 95.79 95.79
 95.86 95.71 96.09 95.79 93.5  93.42 93.42 93.19 93.58 93.27 92.97 93.04
 93.04 93.04 93.12 92.97 92.89 93.35 92.89 92.81 92.51 93.12 92.89 93.65
 93.65 93.73 94.03 93.73 93.58 93.58 93.5  93.73 93.8  94.87 94.64 94.8
 95.18 94.8  94.87 94.95 94.49 94.64 94.64 94.57 94.72 94.87 94.8 ]",915,14,5,1.26,1.26
29,Tag2,Tag1,1757349196.8086197,1757349198.1114995,"[23.69 26.82 26.67 26.74 27.58 27.12 27.81 28.04 27.89 27.81 28.11 28.04
 28.04 27.35 27.05 27.35 27.28 27.28 28.27 28.04 23.99 23.61 23.69 23.69
 23.92 23.77 24.07 23.61 24.3  24.68 24.15 24.15 23.77 24.38 24.15 23.23
 23.16 23.16 22.77 24.53 23.99 24.53 23.99 24.68 24.53 26.67 24.76 24.3
 24.45 25.9  26.13 26.74 26.21 26.59 26.21 25.75 25.98 26.36 26.21 27.05
 26.82 26.89 27.2  27.28 27.58 27.89 27.2  27.2  27.05 27.5  27.73 27.73
 27.5  27.28 27.96 27.73 27.96 27.73 27.28 23.69 23.77 23.77 23.92 25.29
 23.77 23.77 23.99 24.07 24.22 23.46 23.38 23.77 23.31 23.38 23.16 23.31
 23.54 23.16 24.45 24.22 23.69 24.45 24.15 23.99 24.68 24.15 24.3  25.44
 26.67 26.74 26.82 27.43 26.05 27.12 26.13 26.89 26.36 25.83 27.81 27.05
 27.28 26.82 27.66 27.5  28.11 27.81 27.2  27.66 27.58 28.19 27.81 27.58
 27.66 28.27 28.11 27.96 28.04 27.73 23.92 24.15 24.53 24.3  24.53 24.53
 23.38 24.15 24.22 24.61 23.23 23.92 23.84 24.22 23.16 23.08 23.46 23.38
 23.69 24.68 25.22 24.38 25.29 24.83 24.76 25.67 24.61 25.06 25.67 26.36
 26.51 26.82 26.13 27.12 26.74 26.13 26.97 25.83 26.13 27.28 26.97 27.58
 27.12 27.43 27.28 27.35 27.2  27.2  27.28 27.35 28.19 28.34 28.42 27.58
 27.96 27.89 27.89 27.58 28.04 23.99 24.22 24.3  24.22 23.99 25.29 24.07
 24.61 23.69 23.38 23.08 23.54 23.16 23.54 23.31 23.31 23.23 23.16 23.31
 24.3  24.76 24.68 24.76 24.68 25.29 24.61 24.76 24.22 25.6  26.89 26.28
 26.44 27.2  26.97 26.67 26.36 26.36 26.28 25.75 26.82 27.12 27.05 26.89
 27.05 27.58 27.05 27.2  26.67 26.82 27.58 27.66 27.43 27.81 27.5  27.66
 27.5  27.43 27.43 27.28 23.69 23.46 23.31 23.99 23.92 23.69 23.69 23.84
 23.54 23.08 22.77 23.23 23.16 23.23 22.77 23.31 23.   23.23 23.31 24.91
 24.68 24.38 24.07 24.68 24.53 24.91 24.3  24.38 25.98 26.21 25.98 26.05
 26.74 26.21 26.13 26.13 25.9  25.67 25.9  26.13 26.21 26.05 26.28]",915,14,5,1.26,1.26
30,Tag1,Tag2,1757349311.4493487,1757349312.7548423,"[ 97.54 101.13 101.13 101.21 101.28 101.36 100.82 101.28 101.21 100.98
 101.74 101.51 101.89 101.51 101.51 101.51 101.28 101.43 101.59 101.43
  98.61  98.54  98.84  98.84  98.84  98.61  97.85  98.38  98.46  98.54
  99.15  99.07  98.84  99.15  98.99  98.92  99.15  99.07  98.69  99.22
  99.91  99.98  99.83  99.53  99.76  99.91  99.83  99.6   99.98 100.82
 100.9  100.75 100.67 100.82 101.13 100.98 101.05 100.82 100.98 101.51
 101.05 101.13 101.13 101.28 101.43 101.43 101.05 101.43 101.13 101.66
 101.74 101.66 101.28 101.82 101.36 100.9  101.59 101.59 101.59  98.31
  98.46  98.46  98.23  98.46  98.23  98.76  98.54  98.54  98.54  99.22
  98.84  98.99  98.84  98.84  98.99  99.15  98.99  99.15  98.84  99.83
  99.6   99.76  99.76  99.91  99.83  99.6   99.68  99.76 100.75 100.82
 100.75 100.6  100.82 100.82 100.98 101.05 100.21 101.13 101.13 101.13
 101.51 101.13 101.43 101.43 101.36 100.98 101.43 101.21 101.51 101.28
 101.51 101.36 101.51 101.28 101.66 101.43 101.66 101.51  98.61  98.15
  98.54  98.54  98.15  98.15  98.    98.31  98.54  98.31  98.69  98.92
  98.69  99.15  98.76  99.07  98.69  99.3   98.99  99.76  99.83 100.06
  99.76  99.98  99.68  99.83  99.76  99.98  99.6  100.82 100.9  100.82
 100.9  100.37 100.9  101.05 100.67 100.9  100.98 101.28 101.51 101.05
 101.36 101.05 101.36 100.82 101.51 101.13 101.36 101.36 101.28 101.51
 101.89 101.51 101.51 101.59 101.43 101.66 101.43  98.61  98.54  98.54
  98.46  98.46  98.23  98.61  98.61  98.46  98.15  98.84  99.15  99.15
  98.84  98.92  98.92  98.84  99.22  99.15 100.06  99.83  99.53  99.98
  99.76  99.83  99.53  99.6   99.45  99.6  100.98 100.98 100.67 100.82
 101.28 101.21 100.82 100.98 101.21 100.6  101.13 101.59 101.43 101.13
 101.36 101.13 100.98 101.59 101.28 101.28 101.51 101.59 101.43 101.43
 101.51 101.28 101.43 101.59 101.59 101.13  98.69  98.84  98.54  98.76
  98.15  98.61  98.69  98.38  98.46  99.15  99.3   98.92  98.92  98.84
  99.15  99.3   98.69  98.92  98.99  99.37  99.68  99.98  99.76 100.29
  99.6   99.76  99.45  99.6   99.83 100.82 100.98 100.82 101.13 100.6
 100.6  100.75 100.44 100.6  100.98 101.05 100.6  100.6  100.98]",915,15,5,1.28,1.28
